item_id,restaurant_id,name,normalized_name,description,price,category,availability,source_names,source_record_ids,created_at,updated_at,data_version
11127160,127398,Cơm đùi gà góc tư xối mỡ,cơm đùi gà góc tư xối mỡ,,97500,,True,befood_menu,11127160,,,offline
11127161,127398,Cơm cánh ức gà chiên mắm,cơm cánh ức gà chiên mắm,,84500,,True,befood_menu,11127161,,,offline
11127162,127398,Cơm đùi gà góc tư chiên mắm,cơm đùi gà góc tư chiên mắm,,97500,,True,befood_menu,11127162,,,offline
11127163,127398,Cơm gà Hải Nam - cánh ức,cơm gà hải nam - cánh ức,,84500,,True,befood_menu,11127163,,,offline
11127164,127398,Cơm gà Hải Nam - đùi góc tư,cơm gà hải nam - đùi góc tư,,97500,,True,befood_menu,11127164,,,offline
11127165,127398,Cơm gà xé Hội An,cơm gà xé hội an,,78000,,True,befood_menu,11127165,,,offline
11127166,127398,Cơm gà sốt nấm,cơm gà sốt nấm,,91000,,True,befood_menu,11127166,,,offline
11127167,127398,Cơm bò lúc lắc,cơm bò lúc lắc,,97500,,True,befood_menu,11127167,,,offline
11127168,127398,Cơm bò sốt tiêu,cơm bò sốt tiêu,,97500,,True,befood_menu,11127168,,,offline
11127169,127398,Cơm xá xíu,cơm xá xíu,,78000,,True,befood_menu,11127169,,,offline
11127170,127398,Cơm sườn,cơm sườn,,84500,,True,befood_menu,11127170,,,offline
11127148,127398,Xôi gà lườn,xôi gà lườn,,52000,,True,befood_menu,11127148,,,offline
11127149,127398,Xôi gà lẫn,xôi gà lẫn,,58500,,True,befood_menu,11127149,,,offline
11127150,127398,Xôi gà cánh,xôi gà cánh,,65000,,True,befood_menu,11127150,,,offline
11127151,127398,Xôi gà lưng,xôi gà lưng,,65000,,True,befood_menu,11127151,,,offline
11127152,127398,Xôi gà đùi,xôi gà đùi,,78000,,True,befood_menu,11127152,,,offline
11127172,127398,Rau xào tỏi,rau xào tỏi,,52000,,True,befood_menu,11127172,,,offline
11127173,127398,Bò xào rau cải,bò xào rau cải,,91000,,True,befood_menu,11127173,,,offline
11127245,127398,Ngô chiên,ngô chiên,,52000,,True,befood_menu,11127245,,,offline
10685727,124125,Cơm gà đùi chiên sốt cay,cơm gà đùi chiên sốt cay,,55000,,True,befood_menu,10685727,,,offline
10685729,124125,Cơm cánh gà chiên mắm tỏi,cơm cánh gà chiên mắm tỏi,,55000,,True,befood_menu,10685729,,,offline
10685730,124125,Cơm đùi gà chiên sốt chấm Thái,cơm đùi gà chiên sốt chấm thái,,55000,,True,befood_menu,10685730,,,offline
10685731,124125,Cơm gà đùi chiên sốt chua ngọt,cơm gà đùi chiên sốt chua ngọt,,55000,,True,befood_menu,10685731,,,offline
10685733,124125,Set gà - khoai cô đơn - must try,set gà - khoai cô đơn - must try,,55000,,True,befood_menu,10685733,,,offline
10685740,124125,Khoai tây chiên - 150gr,khoai tây chiên - 150gr,,39000,,True,befood_menu,10685740,,,offline
10685741,124125,Gà đùi chiên sốt cay - không xương,gà đùi chiên sốt cay - không xương,,46000,,True,befood_menu,10685741,,,offline
10685742,124125,Gà viên popcorn,gà viên popcorn,,40000,,True,befood_menu,10685742,,,offline
10685743,124125,Gà đùi chiên sốt chua ngọt - không xương,gà đùi chiên sốt chua ngọt - không xương,,46000,,True,befood_menu,10685743,,,offline
4235913,59967,Bún chả lá xương sông đày đủ,bún chả lá xương sông đày đủ,,50000,,True,befood_menu,4235913,,,offline
4235914,59967,Bún chả lá xương sông thịt miếng,bún chả lá xương sông thịt miếng,,50000,,True,befood_menu,4235914,,,offline
4235915,59967,Bún chả lá xương sông thịt băm,bún chả lá xương sông thịt băm,,45000,,True,befood_menu,4235915,,,offline
4235916,59967,Bún nem,bún nem,,45000,,True,befood_menu,4235916,,,offline
4235919,59967,Phở tái,phở tái,,45000,,True,befood_menu,4235919,,,offline
4235920,59967,Phở chín,phở chín,,45000,,True,befood_menu,4235920,,,offline
4235921,59967,Phở tái chín,phở tái chín,,45000,,True,befood_menu,4235921,,,offline
4235922,59967,Phở bắp bò,phở bắp bò,,60000,,True,befood_menu,4235922,,,offline
12245917,135569,Cơm bò gyudon,cơm bò gyudon,,95000,,True,befood_menu,12245917,,,offline
12245919,135569,Cơm thịt chiên xù,cơm thịt chiên xù,,65000,,True,befood_menu,12245919,,,offline
12245923,135569,Cơm cá hồi nướng,cơm cá hồi nướng,,150000,,True,befood_menu,12245923,,,offline
12245926,135569,Cơm gà nướng,cơm gà nướng,,65000,,True,befood_menu,12245926,,,offline
12245931,135569,Cơm gà rán,cơm gà rán,,72000,,True,befood_menu,12245931,,,offline
12245937,135569,Cơm trứng onsen,cơm trứng onsen,,45000,,True,befood_menu,12245937,,,offline
12245933,135569,Cơm cari thịt chiên xù,cơm cari thịt chiên xù,,85000,,True,befood_menu,12245933,,,offline
12245935,135569,Cari gà rán karaage,cari gà rán karaage,,95000,,True,befood_menu,12245935,,,offline
11291704,128724,Phở gà thường,phở gà thường,,50000,,True,befood_menu,11291704,,,offline
11291706,128724,Phở gà đùi,phở gà đùi,,60000,,True,befood_menu,11291706,,,offline
11291712,128724,Phở gà cánh,phở gà cánh,,55000,,True,befood_menu,11291712,,,offline
11291722,128724,phở trộn thường,phở trộn thường,,50000,,True,befood_menu,11291722,,,offline
11291724,128724,Bún thang,bún thang,,55000,,True,befood_menu,11291724,,,offline
11291729,128724,Miến gà (nước),miến gà (nước),,55000,,True,befood_menu,11291729,,,offline
11291733,128724,Miến trộn,miến trộn,,55000,,True,befood_menu,11291733,,,offline
11318354,128724,cơm sườn xào chưa ngọt,cơm sườn xào chưa ngọt,,60000,,True,befood_menu,11318354,,,offline
11318356,128724,cơm thịt khó trứng cút,cơm thịt khó trứng cút,,60000,,True,befood_menu,11318356,,,offline
11318358,128724,cơm cá kho diềng,cơm cá kho diềng,,60000,,True,befood_menu,11318358,,,offline
11318361,128724,cơm thịt xá xíu,cơm thịt xá xíu,,60000,,True,befood_menu,11318361,,,offline
11318369,128724,cơm thịt luộc,cơm thịt luộc,,60000,,True,befood_menu,11318369,,,offline
11318375,128724,cơm mắm tép chưng thịt,cơm mắm tép chưng thịt,,60000,,True,befood_menu,11318375,,,offline
7390659,94161,Bánh cuốn chả lẫn,bánh cuốn chả lẫn,,60000,,True,befood_menu,7390659,,,offline
7390660,94161,Bánh cuốn chả quế,bánh cuốn chả quế,,45000,,True,befood_menu,7390660,,,offline
7390661,94161,Bánh cuốn chả nướng,bánh cuốn chả nướng,,50000,,True,befood_menu,7390661,,,offline
7390662,94161,Bánh cuốn chay,bánh cuốn chay,,30000,,True,befood_menu,7390662,,,offline
7390663,94161,Bánh cuốn nhân hành,bánh cuốn nhân hành,,35000,,True,befood_menu,7390663,,,offline
8766972,94161,Bánh cuốn nạp xưởng,bánh cuốn nạp xưởng,,50000,,True,befood_menu,8766972,,,offline
8766998,94161,Bánh cuốn trứng chả quế,bánh cuốn trứng chả quế,,40000,,True,befood_menu,8766998,,,offline
8766999,94161,Bánh cuốn trứng chả lẫn,bánh cuốn trứng chả lẫn,,45000,,True,befood_menu,8766999,,,offline
8767005,94161,Bánh cuốn trứng chả nướng,bánh cuốn trứng chả nướng,,40000,,True,befood_menu,8767005,,,offline
8767018,94161,Bánh cuốn chay chả nướng,bánh cuốn chay chả nướng,,50000,,True,befood_menu,8767018,,,offline
8767458,94161,Bánh cuốn không chả,bánh cuốn không chả,,35000,,True,befood_menu,8767458,,,offline
10214603,94161,Bún chả chấm,bún chả chấm,,50000,,True,befood_menu,10214603,,,offline
10214605,94161,bún chả chấm viên,bún chả chấm viên,,50000,,True,befood_menu,10214605,,,offline
10214607,94161,bún chả chấm thịt miếng,bún chả chấm thịt miếng,,50000,,True,befood_menu,10214607,,,offline
1005079,28837,Phở xào mềm bò,phở xào mềm bò,,64000,,True,befood_menu,1005079,,,offline
1005080,28837,Phở xào giòn bò,phở xào giòn bò,,73000,,True,befood_menu,1005080,,,offline
1005081,28837,Phở xào giòn tim,phở xào giòn tim,,73000,,True,befood_menu,1005081,,,offline
1005082,28837,Phở xào mềm tim,phở xào mềm tim,,64000,,True,befood_menu,1005082,,,offline
1005084,28837,Mỳ xào thịt bò,mỳ xào thịt bò,,64000,,True,befood_menu,1005084,,,offline
1005085,28837,Mỳ xào giòn bò,mỳ xào giòn bò,,73000,,True,befood_menu,1005085,,,offline
1005086,28837,Mỳ xào mềm tim,mỳ xào mềm tim,,64000,,True,befood_menu,1005086,,,offline
1005087,28837,Mỳ xào giòn tim,mỳ xào giòn tim,,73000,,True,befood_menu,1005087,,,offline
1005089,28837,Phở xào chay - phở xào rau hành tây cà chua,phở xào chay - phở xào rau hành tây cà chua,,43000,,True,befood_menu,1005089,,,offline
1005090,28837,Cơm rang dưa bò rang lẫn,cơm rang dưa bò rang lẫn,,62000,,True,befood_menu,1005090,,,offline
1005091,28837,Cơm rang thập cẩm,cơm rang thập cẩm,,55000,,True,befood_menu,1005091,,,offline
1005092,28837,Cơm rang dưa gà,cơm rang dưa gà,,62000,,True,befood_menu,1005092,,,offline
1005093,28837,Cơm rang trứng ruốc,cơm rang trứng ruốc,,47000,,True,befood_menu,1005093,,,offline
1005094,28837,Cơm rang cải bò - rang lẫn - dưa góp ăn kèm,cơm rang cải bò - rang lẫn - dưa góp ăn kèm,,62000,,True,befood_menu,1005094,,,offline
1005095,28837,Cơm rang trứng rán óc - dưa góp ăn kèm,cơm rang trứng rán óc - dưa góp ăn kèm,,78000,,True,befood_menu,1005095,,,offline
1005097,28837,Óc tần ngải cứu,óc tần ngải cứu,,55000,,True,befood_menu,1005097,,,offline
1005099,28837,Gà tần đùi,gà tần đùi,,85000,,True,befood_menu,1005099,,,offline
1005102,28837,Tim tần ngải cứu,tim tần ngải cứu,,85000,,True,befood_menu,1005102,,,offline
1005103,28837,Mỳ gà tần đùi,mỳ gà tần đùi,,90000,,True,befood_menu,1005103,,,offline
1005104,28837,Bát mỳ tim,bát mỳ tim,,55000,,True,befood_menu,1005104,,,offline
1005105,28837,Phở gà - thịt đùi,phở gà - thịt đùi,,55000,,True,befood_menu,1005105,,,offline
1005106,28837,Phở bò tái,phở bò tái,,54000,,True,befood_menu,1005106,,,offline
1005107,28837,PHỞ SỐT VANG,phở sốt vang,,59000,,True,befood_menu,1005107,,,offline
1005110,28837,BÂT Mỹ THỊT BÒ,bât mỹ thịt bò,,54000,,True,befood_menu,1005110,,,offline
1005111,28837,Mỳ thịt gà đùi,mỳ thịt gà đùi,,55000,,True,befood_menu,1005111,,,offline
1005113,28837,Óc trần giá,óc trần giá,,54000,,True,befood_menu,1005113,,,offline
1005114,28837,Cháo gà hành tía tô,cháo gà hành tía tô,,54000,,True,befood_menu,1005114,,,offline
1005115,28837,CHÁO TiIM hành tía tô,cháo tiim hành tía tô,,54000,,True,befood_menu,1005115,,,offline
1005116,28837,CHAO THỊT XAY hành tía tô,chao thịt xay hành tía tô,,49000,,True,befood_menu,1005116,,,offline
1005117,28837,Cháo tràng trứng non,cháo tràng trứng non,,69000,,True,befood_menu,1005117,,,offline
1005118,28837,Cháo thịt bò,cháo thịt bò,,54000,,True,befood_menu,1005118,,,offline
1005119,28837,Cháo óc 1 bộ óc,cháo óc 1 bộ óc,,64000,,True,befood_menu,1005119,,,offline
1005120,28837,Phở trộn gà dưa góp ăn kèm,phở trộn gà dưa góp ăn kèm,,60000,,True,befood_menu,1005120,,,offline
1005121,28837,Phở trộn bò và dưa góp ăn kèm,phở trộn bò và dưa góp ăn kèm,,62000,,True,befood_menu,1005121,,,offline
1005123,28837,Phở trộn tim và dưa góp ăn kèm,phở trộn tim và dưa góp ăn kèm,,62000,,True,befood_menu,1005123,,,offline
9945137,117760,Cơm gà sốt cay kiểu Mỹ,cơm gà sốt cay kiểu mỹ,,45000,,True,befood_menu,9945137,,,offline
9945136,117760,Cơm gà sốt mắm tiêu,cơm gà sốt mắm tiêu,,45000,,True,befood_menu,9945136,,,offline
9945135,117760,Cơm gà sốt me,cơm gà sốt me,,45000,,True,befood_menu,9945135,,,offline
9945138,117760,Gà viên sốt cay kiểu Mỹ,gà viên sốt cay kiểu mỹ,,35000,,True,befood_menu,9945138,,,offline
9945139,117760,Má đùi sốt mắm tiêu,má đùi sốt mắm tiêu,,35000,,True,befood_menu,9945139,,,offline
9945140,117760,Má đùi sốt me,má đùi sốt me,,35000,,True,befood_menu,9945140,,,offline
10993981,117760,Đùi Gà Rán Rút Xương Đặc Biệt,đùi gà rán rút xương đặc biệt,,35000,,True,befood_menu,10993981,,,offline
10993957,117760,Combo 1,combo 1,,35000,,True,befood_menu,10993957,,,offline
10993985,117760,Combo 2 Đùi Gà Rán Rút Xương,combo 2 đùi gà rán rút xương,,63000,,True,befood_menu,10993985,,,offline
10994000,117760,Combo 2 Đùi Gà Rán Rút Xương + 2 coca,combo 2 đùi gà rán rút xương + 2 coca,,73000,,True,befood_menu,10994000,,,offline
2228596,33188,Cơm rang thập cẩm,cơm rang thập cẩm,,50000,,True,befood_menu,2228596,,,offline
2228597,33188,Cơm rang dưa bò,cơm rang dưa bò,,60000,,True,befood_menu,2228597,,,offline
2228598,33188,Cơm rang dưa gà,cơm rang dưa gà,,65000,,True,befood_menu,2228598,,,offline
2228599,33188,Cơm rang cải bò,cơm rang cải bò,,60000,,True,befood_menu,2228599,,,offline
2228600,33188,Phở xào giòn bò,phở xào giòn bò,,70000,,True,befood_menu,2228600,,,offline
2228601,33188,Phở xào mềm bò,phở xào mềm bò,,70000,,True,befood_menu,2228601,,,offline
2228602,33188,Phở xào giòn tim cật,phở xào giòn tim cật,,70000,,True,befood_menu,2228602,,,offline
2228603,33188,Phở xào tràng trứng,phở xào tràng trứng,,80000,,True,befood_menu,2228603,,,offline
2228604,33188,Mì xào mềm bò,mì xào mềm bò,,70000,,True,befood_menu,2228604,,,offline
2228605,33188,Mì xào giòn tim cật,mì xào giòn tim cật,,70000,,True,befood_menu,2228605,,,offline
2228606,33188,Mì xào giòn bò,mì xào giòn bò,,70000,,True,befood_menu,2228606,,,offline
2228607,33188,Mì xào tràng trứng,mì xào tràng trứng,,80000,,True,befood_menu,2228607,,,offline
2228608,33188,Bún ngan mọc,bún ngan mọc,,55000,,True,befood_menu,2228608,,,offline
2228609,33188,Phở trộn gà,phở trộn gà,,55000,,True,befood_menu,2228609,,,offline
2228610,33188,Phở bò,phở bò,,55000,,True,befood_menu,2228610,,,offline
2228611,33188,Bún gà mọc,bún gà mọc,,55000,,True,befood_menu,2228611,,,offline
2228612,33188,Miến trộn ngan,miến trộn ngan,,55000,,True,befood_menu,2228612,,,offline
2228613,33188,Phở gà mọc,phở gà mọc,,55000,,True,befood_menu,2228613,,,offline
2228614,33188,Bún bò măng,bún bò măng,,55000,,True,befood_menu,2228614,,,offline
2228615,33188,Miến ngan mọc,miến ngan mọc,,55000,,True,befood_menu,2228615,,,offline
2228616,33188,Cháo tim cật,cháo tim cật,,55000,,True,befood_menu,2228616,,,offline
2228617,33188,Cháo thịt băm,cháo thịt băm,,50000,,True,befood_menu,2228617,,,offline
2228618,33188,Cháo gà,cháo gà,,55000,,True,befood_menu,2228618,,,offline
2228619,33188,Cháo bò,cháo bò,,55000,,True,befood_menu,2228619,,,offline
2228621,33188,Óc trần giá hành,óc trần giá hành,,55000,,True,befood_menu,2228621,,,offline
2228622,33188,Tràng trứng trần,tràng trứng trần,,80000,,True,befood_menu,2228622,,,offline
5609918,33749,Phở bò tái gầu - coca,phở bò tái gầu - coca,,57000,,True,befood_menu,5609918,,,offline
5609919,33749,Cơm rang dưa bò - coca,cơm rang dưa bò - coca,,62000,,True,befood_menu,5609919,,,offline
5609920,33749,Phở bò tái - coca,phở bò tái - coca,,57000,,True,befood_menu,5609920,,,offline
5609922,33749,Phở tái gầu,phở tái gầu,,45000,,True,befood_menu,5609922,,,offline
5609923,33749,Cơm rang dưa bò,cơm rang dưa bò,,50000,,True,befood_menu,5609923,,,offline
5609924,33749,Phở tái chín,phở tái chín,,45000,,True,befood_menu,5609924,,,offline
5609925,33749,Phở bò tái,phở bò tái,,45000,,True,befood_menu,5609925,,,offline
5609926,33749,Phở bò chín,phở bò chín,,45000,,True,befood_menu,5609926,,,offline
5609927,33749,Phở bò gầu,phở bò gầu,,45000,,True,befood_menu,5609927,,,offline
5609928,33749,Phở sốt vang,phở sốt vang,,50000,,True,befood_menu,5609928,,,offline
5609929,33749,Phở tái bắp,phở tái bắp,,50000,,True,befood_menu,5609929,,,offline
5609930,33749,Phở tái lăn,phở tái lăn,,45000,,True,befood_menu,5609930,,,offline
5609931,33749,Phở xào,phở xào,,55000,,True,befood_menu,5609931,,,offline
5609932,33749,Phở lõi,phở lõi,,60000,,True,befood_menu,5609932,,,offline
5609933,33749,Cơm rang thập cẩm,cơm rang thập cẩm,,50000,,True,befood_menu,5609933,,,offline
5609934,33749,Cơm đùi gà xối mắm,cơm đùi gà xối mắm,,50000,,True,befood_menu,5609934,,,offline
5609935,33749,Phở trộn,phở trộn,,45000,,True,befood_menu,5609935,,,offline
5609936,33749,Mỳ xào,mỳ xào,,55000,,True,befood_menu,5609936,,,offline
5609937,33749,Phở tái gân,phở tái gân,,45000,,True,befood_menu,5609937,,,offline
5609938,33749,Cơm rang cải bò,cơm rang cải bò,,50000,,True,befood_menu,5609938,,,offline
5609939,33749,Phở gân sốt vang,phở gân sốt vang,,50000,,True,befood_menu,5609939,,,offline
5609940,33749,Bún trộn,bún trộn,,45000,,True,befood_menu,5609940,,,offline
5609941,33749,Cơm rang xá xíu,cơm rang xá xíu,,50000,,True,befood_menu,5609941,,,offline
5609942,33749,Phở tuỷ bò,phở tuỷ bò,,60000,,True,befood_menu,5609942,,,offline
4293300,22455,Phở Cuốn - 10 cái,phở cuốn - 10 cái,,95000,,True,befood_menu,4293300,,,offline
4293301,22455,Phở Chiên Phồng,phở chiên phồng,,95000,,True,befood_menu,4293301,,,offline
4293302,22455,Phở Xào,phở xào,,80000,,True,befood_menu,4293302,,,offline
4293303,22455,Phở Chiên Trứng,phở chiên trứng,,95000,,True,befood_menu,4293303,,,offline
4293304,22455,"Vỏ chiên phồng , đặt cùng phở cuốn","vỏ chiên phồng , đặt cùng phở cuốn",,45000,,True,befood_menu,4293304,,,offline
4293306,22455,Phở gà ta,phở gà ta,,60000,,True,befood_menu,4293306,,,offline
4293307,22455,Mì Xào,mì xào,,80000,,True,befood_menu,4293307,,,offline
4293308,22455,Mỳ ý spaghetti,mỳ ý spaghetti,,80000,,True,befood_menu,4293308,,,offline
