restaurant_id,restaurant_name,source,matched_terms_text,latitude,longitude,distance_m,distance_km,address,rating,review_count,price_min,price_max,categories_text,opening_hours,delivery_time,image_url,menu_count,comment_count,comments_list
22815,Bánh Cuốn Cao Bằng - Thể Giao,befood,bánh cuốn,21.01400948,105.847641,1011.31,1.011,"11B Thể Giao, Hai Bà Trưng, Hà Nội",4.8,314,7000,350000,COMBO VUI CÙNG COCA-COLA | ĐỒ UỐNG | ĐỒ ĂN | TẾT SUM VẦY,06:00-21:00,30,https://media.be.com.vn/bizops/image/a2c48c03-e85a-11f0-b84b-3a4f2a37a94e/original,19,6,"[""Sạch sẽ"", ""Đáng đồng tiền, Đóng gói tốt"", ""Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""siêu ngon siêu nhiều ý, giò cũng ok"", ""hnay thiếu măng mặc dù đã not rồi"", ""thêm măng mà k cho măng""]"
93168,Minh Sơn - Bún Trộn & Phở Chiên Phồng - Bạch Mai,befood,phở,20.99758911,105.8510818,1012.74,1.013,"Số 9 Ngách 47 Ngõ 459 Bạch Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",4.8,118,13000,120000,Bún Trộn Nam Bộ | Phở Trộn | Món Thêm | Nước Uống Minh Sơn | COMBO | Ưu Đãi Mới,14:25-20:00,30,https://media.be.com.vn/bizops/image/ef9688fd-f9b4-11f0-a167-cadcd99bf8b0/original,26,8,"[""gà xào hành, thơm mềm, suất ăn đầy đủ, Đáng đồng tiền, Ngon xỉu, Đóng gói tốt, Sạch sẽ"", ""quán làm ngon vãi chưởng ạ, mở nắp ra thơm lừng, nem nướng với xúc xích chiên rất chỉn chu, thịt bò thơm mềm, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""uy tín, sốt phở trộn ngon, suất ăn đầy đặn, nhiều hành khô lạc rang không như các quán khác mình đặt, thịt bò ấn tượng (mềm, thơm tỏi), sốt me bún chưa ấn tượng lắm, cực kì đáng tiền, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu, Sạch sẽ, Đóng gói tốt, Đáng đồng tiền"", ""Ngon xỉu"", ""Đáng đồng tiền, Đóng gói tốt, Ngon xỉu, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền"", ""Không hợp khẩu vị""]"
1108,Cô Tám - Cơm Rang & Cơm Tấm - 126 Hồng Mai,befood,cơm,20.9987793,105.8526306,1015.21,1.015,"126 Hồng Mai, Bạch Mai, Hai Bà Trưng, Hà Nội",4.8,1319,6000,195000,Combo Cô Tám | Combo Cơm - Nước Ngọt | Món Chính | Cơm Rang | Thêm Phần | Đồ Uống,09:00-22:55,30,https://media.be.com.vn/bizops/image/2f546ed2-e84a-11f0-b84b-3a4f2a37a94e/original,33,6,"[""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Đáng đồng tiền, Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""vẫn oke nhe mọi lần đặt nhé"", ""ok"", ""Cơm rang dưa bò nhưng kp thịt bò mà là thịt lợn""]"
40980,Cơm Thố Bách Khoa - Lương Định Của,befood,cơm,21.00451088,105.8357773,1021.06,1.021,"109C6 Lương Định Của, Kim Liên, Đống Đa, Hà Nội",4.8,310,15000,95000,Mega Sale - Đồng Giá 67k | Món Chính | Đồ Uống | Topping Thịt | Rau Xào Cà Muối,10:00-21:00,30,https://media.be.com.vn/bizops/image/6cec6dd9-dd0b-11ed-abee-ba17ff25cc0d/original,32,4,"[""Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Khá ngon""]"
95450,Hương Hội An - Cơm Gà Hội An - Thanh Nhàn,befood,cơm,21.00276947,105.8551102,1021.98,1.022,"213 Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",4,23,70000,155000,Khai Vị | Cơm Gà Hội An | Xôi - Bún - Phở,17:00-22:00,30,https://media.be.com.vn/bizops/image/fd29c104-87a6-11ef-bd66-b239c83a8124/original,18,9,"[""Delicious, Worth the price, Good packaging, Clean"", ""Giá hơi đắt"", ""đắt - ko ngon, Đóng gói chưa tốt"", ""Không hợp khẩu vị"", ""85k suất cơm thua bát phở 3-40k. k yêu cầu giống hình nhưng cần có khẩu phần hợp lý với giá tiền, thịt đùi bở, cánh là da cánh chứ k có thịt"", ""Treo đầu dê bán thịt chó à? Trên ảnh là gà cuộn nấm nma lại ship thịt rang khô quắt ăn chả ra làm sao. Lượng đồ ăn quá lèo tèo mà để mức giá 100k, chưa kể ship và phụ phí. giá cả cao thì ko phải vấn đề nma đồ cực ít như vậy và ko ngon. Ko có nước chấm hay gì. Nước mạ thì ko có gan băm, nguyên nước ko. Cơm này cũng ko được nấu với nước luộc gà hay gì nhé vì mùi ko thơm."", ""có con sâu"", ""cơm rất là tệ, gà thì toàn mỡ + phần như tật của gà, gà thì mùi chua"", ""đồ quá ít so với mức giá, chán""]"
134203,Cơm Lệ - Ấm Vị Gia Đình - 135 Triệu Việt Vương,befood,cơm,21.01305962,105.8505478,1021.98,1.022,"135 Triệu Việt Vương, Phường Hai Bà Trưng, Hà Nội",5,1,16000,552000,Combo | Set Cơm 1 Người | Thịt Lợn | Hải Sản | Gà | Món Xào | Đậu Phụ | Cơm | Canh | Rau | Món Phụ | Ăn Kèm Thêm | Đồ Uống,17:00-20:45,3,https://media.be.com.vn/bizops/image/eefb59e4-3d76-11f1-b197-ce3d3ce291c1/original,52,0,[]
4486,"Bento Delichi (by Cooky) - Cơm Gà Mắm Tỏi, Xối Mỡ - Xã Đàn",befood,cơm,21.01066017,105.8376999,1025.14,1.025,"154 Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội",4.7,2748,8000,147000,ƯU ĐÃI HOT | CƠM GÀ LỚN | CƠM GÀ VỪA | CƠM GÀ NHỎ | MÓN ĂN KÈM THÊM | CƠM TẤM SƯỜN DELICHI | MÓN CANH | NƯỚC UỐNG | Món Mới | Cơm Văn Phòng Delichi,09:00-21:00,30,https://media.be.com.vn/bizops/image/dc4bb6be-f0ce-11ee-9c4b-1e44d33cc6fa/original,49,10,"[""bán về được 4 miếng gà toàn xương., Không làm đúng ghi chú, Sai/Thiếu món"", ""dc miếng gà bé tí, Sai/Thiếu món"", ""Đáng đồng tiền"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""đặt 2 suất thì chỉ có 1 đũa 1 thìa, Đóng gói chưa tốt"", ""chọn mua hộp giấy mà lại giao hộp nhựa đây không phải là lần đầu. cũng không thấy thông báo lại cho khách hàng"", ""ăn cũng đc, mong shop cho thêm tí rau dưa ăn đỡ ngán"", ""Khẩu phần ít so với các quán cùng phân khúc và cùng món. Hi vọng sốp sẽ tối ưu chi phí để cho khẩu phần nhiều hơn và giá rẻ hơn. Phần canh hơi mặn. Dù chưa ưng ý nhưng mình vẫn ủng hộ sốp 5 sao, chúc sốp nấu nhiều món ngon hơn"", ""Cơm vẫn vón cục trắng nhão, xốt mắm tỏi nhạt chưa xứng đáng 55k. Mong quán cải thiện""]"
31187,Đáng Vũ - Bánh Cuốn Nóng Gia Truyền - Lương Định Của,befood,bánh cuốn,21.00382042,105.8358002,1026.64,1.027,"156 Lương Định Của, Kim Liên, Đống Đa, Hà Nội",4.8,133,18000,95000,Menu,06:00-23:30,30,https://media.be.com.vn/bizops/image/7e3dd50a-872d-11ed-9d0d-4e52ae3b2c21/original,10,3,"[""Đặt 3 xuất nhưng quán giao 2 xuất, Sai/Thiếu món"", ""Sạch sẽ, Đóng gói tốt"", ""đầy đặn, mà shop nên thêm bánh cuốn chả mỡ + chả quế để chọn""]"
8785,Korean Chicken - Gà Rán Truyền Thống Hàn Quốc - Bạch Mai,befood,gà rán,20.99749947,105.8513718,1038.09,1.038,"48 Ngõ 459 Bạch Mai, Phường Bạch Mai, Hà Nội",4.9,1026,5000,330000,GÀ NỬA CON | GÀ 1 CON | MÓN NGON CÙNG COCA COLA | GÀ MẬT ONG XÌ DẦU | GÀ RÚT XƯƠNG | MÓN NGON TẶNG COCA | Món phụ | BEFOOOD | Topping,16:00-23:59,30,https://media.be.com.vn/bizops/image/b12ee8b9-e845-11f0-9063-66448d787802/original,42,0,[]
65884,Kaoya Hotpot - Mì Vịt Quay & Cơm Xá Xíu - Lương Định Của,befood,bánh cuốn,21.00495911,105.8355408,1043.53,1.044,"C11 Lương Định Của, Kim Liên, Đống Đa, Hà Nội",4.7,635,15000,395000,Cơm | Mỳ | Miến | Vịt | Xá Xíu | Bánh Cuốn | Rau | Đồ Uống,10:00-22:00,30,https://media.be.com.vn/bizops/image/53d255e3-73bc-11ee-b2af-3ea2e1c5510b/original,43,2,"[""vịt hôi, không rõ ràng định lượng, miêu tả đồ ăn, Không hợp khẩu vị"", ""ngon nhưng định lượng hơi ít cho 1 xuất mì 75k, với đóng gói sao mà đổ hết nước sốt ra ngoài""]"
40716,Cơm Tấm Sài gòn - Hồng Mai,befood,cơm,20.99847031,105.8531876,1080.79,1.081,"11 Ngõ 158 Hồng Mai, Hai Bà Trưng, Hà Nội",0,0,5000,80000,Menu | Nước uống,07:00-07:30,30,https://media.be.com.vn/bizops/image/d1fd2989-f291-11f0-a167-cadcd99bf8b0/original,13,0,[]
58523,Tiệm Bánh Cô Bống - Trường Chinh,befood,bánh cuốn,20.99600983,105.8417892,1087,1.087,"Số 73 Ngõ 5 Trường Chinh, Phường Tương Mai, Hà Nội",4.8,56,20000,260000,Menu | Bông Lan,09:00-21:00,30,https://media.be.com.vn/bizops/image/7e6bae5e-21ef-11ee-b2af-3ea2e1c5510b/original,52,4,"[""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""bánh su kem ăn tạm thui, kem bị chảy bltm ngon"", ""cốt chưa thấm, kem loại làm bánh sn không phải mascarpone :)""]"
62280,Bếp Mẹ Bơ 15A - Bánh Xèo Cốt Dừa - Hồng Mai,befood,bún chả,21.00016022,105.8546677,1091.56,1.092,"15A Ngách 133/32 Hồng Mai, Phường Bạch Mai, Hà Nội",4.8,180,13000,140000,Menu | Đồ Uống,08:00-23:59,30,https://media.be.com.vn/bizops/image/34fe57f6-f4e8-11f0-b63c-1ec8367384f0/original,46,2,"[""Ngon xỉu, Đáng đồng tiền"", ""Delicious, Worth the price""]"
1279,Gạch Quán - Bánh Tráng Cuốn Thịt Heo,befood,bánh cuốn,21.00968933,105.8362579,1094.16,1.094,"6C Ngõ 21 Phạm Ngọc Thạch, Đống Đa, Hà Nội",4.8,1923,10000,85000,Đồ Ăn | Đồ Uống | Cùng Coca Cola,10:30-21:00,30,https://media.be.com.vn/be-food/image/b733e15b-63c2-11ec-9e07-3a3c610c9b37/original,11,5,"[""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Đóng gói tốt"", ""shop làm đúng theo yêu cầu của khách mình rất ít khi đánh giá nhưng shop quá có tâm nên cho 5 seo nha, Đáng đồng tiền, Ngon xỉu, Sạch sẽ"", ""Thịt heo 40k được 3 miếng thịt =)))"", ""không có giấy ăn, trừ 3 điểm thanh lịch""]"
32416,Ngọc Lợi - Miến & Bánh Đa Cua Trộn - Kim Liên,befood,bánh cuốn,21.00330925,105.8351974,1097.61,1.098,"104 C13 TT Kim Liên (Vào Ngõ Đối Diện 129 Phương Mai), Phường Kim Liên, Quận Đống Đa, Hà Nội.",4.8,144,7000,155000,Bánh Đa | Miến | Combo Tiết Kiệm | Đồ Gọi Thêm | Đồ Uống,08:30-19:15,30,https://media.be.com.vn/bizops/image/cf029fa3-00ae-11f1-b63c-1ec8367384f0/original,29,6,"[""đặt bò nhưng không có thịt bò đâu, Đóng gói chưa tốt, Sai/Thiếu món"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu"", ""vị ngon"", ""bánh đa cua trộn mà 0 thấy gạch cua đâuu luôn"", ""ăn ok nhưng topping siêu ít, miến nhiều""]"
39068,"Cơm Sườn Cooky - Cơm Tấm, Cơm Sườn Xốt - Trần Đại Nghĩa",befood,cơm,20.99517059,105.845459,1106.19,1.106,"321 Trần Đại Nghĩa, Phường Trương Định, Quận Hoàng Mai, Hà Nội",4.2,1299,10000,139000,Ưu Đãi Delichi | CƠM TẤM SƯỜN DELICHI | CƠM BA CHỈ RÚT SƯỜN | CƠM VĂN PHÒNG | Món Mới | COMBO HOT | MÓN ĂN KÈM THÊM | NƯỚC UỐNG | INACTIVE,09:00-23:59,30,https://media.be.com.vn/bizops/image/1cbcf8ab-cc81-11ed-8ba4-ee89cbba1863/original,31,10,"[""Miếng sườn trắng nhất từng ăn. Và khô., Normal"", ""Không hợp khẩu vị"", ""quán làm như buồi đầu thịt thì hôi ăn chán ko nói chung là quán như cđb ko lên thử dù chỉ 1 lần, Không hợp khẩu vị, Đóng gói chưa tốt, Sai/Thiếu món, Không đảm bảo vệ sinh"", ""đồ ăn ít, thịt khô, đắt không đáng tiền, Không hợp khẩu vị, Không làm đúng ghi chú"", ""cơm sống"", ""gì đây?"", ""chưa bao giờ ăn 1 quán cơm khô như thế này, cơm khô, thịt khô, mà cũng k có nước dùng luôn @@ thêm quả ship thiếu đồ nữa chứ"", ""k đúng"", ""cơm khô + ko có canh chưa nói đến tiền nma trải nghiệm lần đầu quá kém"", ""có đặt canh cải thịt nhưng ko thấy giao""]"
84292,Bánh Cuốn Nóng Cô Sợi Gia Truyền Nam Định - Tập Thể Kim Liên,befood,bánh cuốn,21.0034008,105.835083,1107.49,1.107,"C10 Tập Thể Kim Liên, Ngõ 156 Phương Mai, Phường Kim Liên, Quận Đống Đa, Hà Nội",0,0,30000,45000,Menu | Chả thêm,06:00-14:00,30,https://media.be.com.vn/bizops/image/3f158520-2d3a-11ef-9c7d-4a25ba94d9f3/original,4,0,[]
32283,Hương Phệ - Bún Chả Ngon - Hồng Mai,befood,bún chả,20.99861908,105.8536911,1108.64,1.109,"164 Hồng Mai, Quỳnh Lôi, Hai Bà Trưng, Hà Nội",4.9,35,45000,45000,THỰC ĐƠN,09:30-13:30,30,https://media.be.com.vn/bizops/image/d6f3321e-e958-11f0-8021-922c9d42c616/original,3,4,"[""Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền"", ""Chán shop làm thủng 1 túi nước chấm Chảy hết rả ra nhìn khó chịu thật""]"
4397,Mokchang - Đồ Ăn Hàn Quốc & Gà Rán - Xã Đàn,befood,gà rán,21.01195908,105.8376694,1120.26,1.12,"8C Ngõ 198 Xã Đàn, Phường Văn Miếu ‑ Quốc Tử Giám, Hà Nội",4.8,5937,5000,364000,Ưu Đãi Đặc Biệt. | Korea In A Box | Combo Xôm | Gà Rán Đẫm Sốt Độc Bản | Gà Rán Nguyên Bản 3 Vị Sốt | Mê Kimbap | Chán Cơm Thèm Tteokbokki | Mê Mỳ Mê Miến | Mê Cơm Mê Canh | Ăn Kèm Đỡ Thèm | Đã khát - Trà pha chế từ nhà Mokchang | Đã Khát | Popcorn Size S | Cơm Lành Canh Ngọt,09:00-21:00,30,https://media.be.com.vn/bizops/image/bd1005ea-a8df-11f0-b84b-3a4f2a37a94e/original,82,6,"[""Đây là lần thứ 2 mình đặt đồ ăn của quán, lần trc mình đặt (combo busan và cơm trộn) ăn khá ngon, nma lần này hơi thất vọng 2 món mình đặt đều ko hợp khẩu vị, gà lần này lớp bột siêu dày nên cảm giác phần thịt hơi ít, tuy nhiên thì sốt vẫn ngon ạ. set one-deful cảm giác gà của mình ko tươi, sốt kem hành ko hợp khẩu vị, mình ăn thấy nhạt ko có vị gì phần miến và salad ít hơn mình nghĩ. Tuy nhiên quán đóng gói rất chỉnh chu, mình nhận khi còn nóng luôn ạ., Không hợp khẩu vị"", ""Ngon xỉu, Sạch sẽ, Đáng đồng tiền, Đóng gói tốt"", ""Không hợp khẩu vị"", ""đề nghị quán sau mà có chế biến món ăn phải rửa lại đồ bếp nhé, ăn cơm toàn mùi hôi của gián ko ăn nổi, Không đảm bảo vệ sinh"", ""cơm trộn chất lượng lắm ạ, em cứ nghĩ là phần này mình em ăn thôi nhưng nó ê hề luôn, chưa kể gà nữa nên mn mua thì nên 2 bạn ăn ạ (em là con gái ạ, còn bạn nam chắc ăn được hết phần cơm)"", ""giao lâu""]"
7920,Cơm Gà Q35 - Hồng Mai,befood,cơm,20.99887085,105.8540802,1122.03,1.122,"113A Hồng Mai, phường Bạch Mai, Hà Nội",4.8,2207,1,57000,CƠM RANG Q35 | COMBO Q35 | ĐỒ UỐNG Q35 | MÓN THÊM Q35 | ĐỒ UỐNG | Giảm thêm 25K - ĐÃÃ QUÁ PEPSI ƠI! | GÓP Ý PHẢN HỒI,17:00-20:30,30,https://media.be.com.vn/be-food/image/4b800b87-a59e-11ec-bfbb-a6b773ddb05e/original,26,3,"[""Ngon xỉu"", ""hợp gu nha, Sạch sẽ, Đáng đồng tiền, Ngon xỉu, Đóng gói tốt"", ""xối mắm mà lại để ớt""]"
61209,Bánh Tráng Cô Chin - Bánh Tráng Cuốn Phomai - Lương Định Của,befood,bánh cuốn,21.00721931,105.834938,1130.35,1.13,"8 Lương Định Của, Phường Kim Liên, Đống Đa, Hà Nội",2,1,10000,40000,Bánh Tráng | Đồ Uống,08:00-20:00,30,https://media.be.com.vn/bizops/image/e233b4ed-3a76-11ee-b2af-3ea2e1c5510b/original,7,1,"[""kh ngon""]"
76124,Cơm Osechi - Cơm Gà & Cơm Thịt Heo - Phương Liệt,befood,cơm,20.9968605,105.8390732,1140.62,1.141,"2 Ngõ 156 Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",4.8,79,18000,85000,CÁC MÓN CƠM | COMBO OSECHI | MÓN ĂN KÈM | ĐỒ UỐNG,10:30-13:30,30,https://media.be.com.vn/bizops/image/83cc7ee1-ea92-11ee-b972-a27b06ef25f3/original,13,4,"[""Sạch sẽ"", ""Đóng gói tốt, Đáng đồng tiền, Sạch sẽ, Ngon xỉu"", ""Ngon xỉu"", ""siêuu no lun. đóng gói đẹp mà siêu nhìu thịt. sốt cx ngon nx, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ, Ngon xỉu""]"
10227,Bánh Cuốn Đức Hạnh - Phạm Ngọc Thạch,befood,bánh cuốn,21.00922012,105.8355179,1140.89,1.141,"Ngõ 43 Phạm Ngọc Thạch, 103 B9 Tập Thể Kim Liên, Kim Liên, Đống Đa, Hà Nội",4.6,153,10000,50000,BÁNH CUỐN | tra thai xanh sua thach Handmade 20 000,06:00-14:00,30,https://media.be.com.vn/bizops/image/c0cefef6-e859-11f0-8b11-e6e7ca75c48c/original,14,7,"[""Không có bát đổ nước mắm, Đóng gói chưa tốt, Không đảm bảo vệ sinh"", ""bánh cuốn thịt k có thịt ?, Sai/Thiếu món"", ""Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu"", ""Chả cũ từ hqua, miếng thịt bị đen ,miếng thì rời Nát.Nói chung là k bao h quay lại.Làm ăn quá bát nháo"", ""ít rau , với gọi 2 xuất có 1 túi nó chấm ."", ""mở ra k thấy chả"", ""tự đổi nước quất không thông báo""]"
2443,Bánh Giò Nóng Xuân Thủy - Lương Định Của,befood,bún chả,21.00736046,105.8348083,1146.83,1.147,"Kios Số 3 Tập Thể B16 Kim Liên, Lương Định Của, Phường Kim Liên, Đống Đa, Hà Nội",4,37,13000,130000,Đồ Ăn Vặt | Đồ Ăn Vặt bánh rán mặn 100,06:30-21:30,30,https://media.be.com.vn/bizops/image/75804fde-e855-11f0-8b11-e6e7ca75c48c/original,13,5,"[""Bit pricey"", ""Sai/Thiếu món"", ""bánh bị hỏng vữa hết cả ra lần sau bán hàng mới cho người ta ăn nhé bực mình ??, Không đảm bảo vệ sinh"", ""shop bán hàng giao thế nào mà 97k được 2 bánh giò không có giò chả ăn kèm. cái giò bên cạnh mình nua thêm mất 13k. thế 70k là 2 cái bánh giò không không có giò chả ăn kèm à??????"", ""1 nghìn tiền bánh 19 nghìn tiền lá. ko có tương ớt chinsu. ko có thìa xứng đáng 1 sao""]"
116044,Cơm Bình Dân - Lạc Nghiệp,befood,cơm,21.00834084,105.8562164,1159.63,1.16,"241 Lạc Nghiệp, Phường Bạch Mai, Hà Nội",4,11,45000,50000,Menu,11:15-20:30,4,https://media.be.com.vn/bizops/image/17a2d4b2-6b82-11f0-9063-66448d787802/original,7,4,"[""Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Nhà hàng không ghim nắp hộp cơm, canh bị đổ, Đóng gói chưa tốt"", ""Thấy quán mới thử đặt nhưng thất vọng quá, với giá này thì cũng biết là chỉ đc vậy nhưng này ko giống cơm cà ri, đũa thì gãy. Mong quán cải thiện hơn"", ""ngon lắm""]"
41433,Phở Lộc - Phạm Ngọc Thạch,befood,phở,21.00839043,105.8349686,1161.25,1.161,"25 Ngõ 65 Phạm Ngọc Thạch, Kim Liên, Đống Đa, Hà Nội",0,0,40000,45000,Cơm Rang - Mỳ Phở Xào | Phở Bò,06:30-14:00,30,https://media.be.com.vn/bizops/image/3e35ed5d-e012-11ed-abee-ba17ff25cc0d/original,8,0,[]
16270,"Bún Chả, Bún Thịt Nướng & Thịt Xiên Cây Dâu - Nguyễn Công Trứ",befood,bún chả,21.01353073,105.8522797,1164.9,1.165,"75 Nguyễn Công Trứ, Phường Hai Bà Trưng, Hà Nội",5,42,11000,58000,Món chính | Đồ uống,07:00-18:30,30,https://media.be.com.vn/bizops/image/37cd726c-e86e-11f0-b84b-3a4f2a37a94e/original,10,6,"[""Ngon xỉu"", ""Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Sạch sẽ, Ngon xỉu"", ""Đóng gói tốt, Đáng đồng tiền, Sạch sẽ, Ngon xỉu"", ""fan quán lâu năm siêu ngon, Đáng đồng tiền, Ngon xỉu, Sạch sẽ, Đóng gói tốt"", ""tận 3 suất mà có tí nước mắm, cả 3 suất đều ko đủ mắm để ăn""]"
96492,Bánh Cuốn Dẻo Gia Truyền Bà Minh - Lương Đình Của,befood,bánh cuốn,21.00753021,105.8346481,1167.26,1.167,"38B12 Lương Đình Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",0,0,5000,245000,Bánh Cuốn - Không Kèm Chả | Món Thêm | Đồ Uống,06:00-14:00,30,https://media.be.com.vn/bizops/image/a01d0881-8e98-11ef-81cc-d24fde1987a0/original,10,0,[]
99617,Cơm Đốt Thố Thái Lan - Xã Đàn,befood,cơm,21.01178932,105.8367462,1180.44,1.18,"210 Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",5,5,17000,287000,Rau | Cơm | Món Chính | Canh | đồ uống | Combo cơm đốt,17:00-22:00,30,https://media.be.com.vn/bizops/image/32bac925-f9d7-11f0-b63c-1ec8367384f0/original,28,0,[]
128372,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,befood,cơm,20.99718094,105.837677,1205.83,1.206,"21 Khu B Ngõ 109 Trường Chinh, Phường Phương Liệt, Hà Nội",4.3,8,38250,60000,Menu,11:15-21:00,4,https://media.be.com.vn/bizops/image/edd2b364-f515-11f0-a167-cadcd99bf8b0/original,3,6,"[""Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""thịt có mùi lạ giống để lâu bị thiu đồ ăn không giống trên ảnh quá tệ, Không đảm bảo vệ sinh"", ""Góp ý cho quán mới: - Phần cơm: Ngon, hạt tơi, ăn thơm - Phần package: Đẹp, gọn gàng, chỉn chu, trình bày món ăn đẹp - Phần rau: Tươi, sạch, tuy nhiên có thể đổi rau thơm thành rau theo ngày (rau cải, rau muống, cà rốt,...) thì hợp lý hơn - Phần thức ăn: Xá xíu vị ok, gà thì hơi nhạt, không rõ vị - Định lượng: Đủ ăn, con trai ăn có thể sẽ hơi đói - Nước chấm: Chê nhất phần này, nước chấm hơi chua, nhạt nhẽo, có thể làm giống nước chấm của cơm tấm ấy Nói chung là góp ý để quán mới hoàn thiện hơn"", ""cơm hơi nhão , khẩu phần ăn ít…. thịt nhạt"", ""shop lên cải thiện thành rau xào , Hoặc ít nhất là có chút rau luộc thì sẽ hợp lý hơn. Ăn như thế này em là nữ cũng chưa thấy no bụng, Mà thịt lợn thì lại cho hơi nhiều, gà thì bình thường không nhiều.""]"
10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,befood,bánh cuốn,21.00914955,105.8346329,1222.75,1.223,"P102B B1 tập thể Trung Tự, Trung Tự (ngõ 46B Phạm Ngọc Thạch), Đống Đa, Hà Nội",4.7,205,15000,50000,Menu | Đồ Uống,06:00-18:30,30,https://media.be.com.vn/be-food/image/328da51d-d1d4-11ec-9a9e-de6dabbc786c/original,13,6,"[""shop ko đọc ghi chú xin 2 đôi đũa mà cho có 1 🥹, Không làm đúng ghi chú"", ""Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền"", ""3 xuất sao cho e có 1 túi nước bé tẹo vậy quán"", ""ảnh thì nguyên quả, bánh giao đến thì lại kiểu đánh tan quả trứng ra, kiểu lười để trứng chín cho nhanh."", ""tôi đặt bánh cuốn hành có chả nhưng khi giao đến lại không có chả?""]"
134353,Bún Chả Trâm Anh - Trương Định,befood,bún chả,20.99481964,105.8497696,1224.49,1.224,"44 Trương Định, Phường Bạch Mai, Hà Nội",0,0,10000,69000,Combo | Bún Chả | Món Thêm | Đồ Uống,10:00-19:00,4,https://media.be.com.vn/bizops/image/d2ab9627-42fb-11f1-b197-ce3d3ce291c1/original,9,0,[]
32784,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,befood,phở,20.99481964,105.8414078,1224.74,1.225,"427 Giải Phóng, Phương Liệt, Thanh Xuân, Hà Nội",4.1,11,10000,280000,"Cùng Coca Cola | Món Nhậu | Nước Giải Khát | Phở, Bún, Mì | Cháo Lòng | Combo | Riêu cua",06:00-23:00,30,https://media.be.com.vn/bizops/image/ecbeb403-00b0-11f1-a167-cadcd99bf8b0/original,40,5,"[""Ngon xỉu"", ""Khá ngon"", ""bún hôi quá"", ""bún vụn , thịt bò nhưng là thịt lợn , bún gà nhưng lèo bèo vài miếng gà ,"", ""mua bún gà lại đưa phở gà""]"
95249,Cơm Tấm Sườn Đông Dương - Trương Định,befood,cơm,20.99474907,105.8497162,1229.89,1.23,"46 Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Thành phố Hà Nội",4.8,312,10000,93000,Cơm tấm sườn cốt lết | Cơm tấm ba chỉ nướng | Cơm tấm má heo nướng | Món thêm | Đồ uống,10:00-21:30,30,https://media.be.com.vn/bizops/image/0eb4a18f-fa4c-11ef-81cc-d24fde1987a0/original,35,7,"[""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Đáng đồng tiền"", ""Đáng đồng tiền, Đóng gói tốt"", ""Khá ngon"", ""đồ ăn ngon nhưng lần sau shop chú ý đậy chắc phần canh để shiper vận chuyển không bị rớt phần canh ra ngoài túi bóng ạ"", ""shop gửi thiếu nước mắm""]"
