id,node_type,name,normalized_name,graph_version,data_version
menu_item:4235919,MenuItem,Phở tái,phở tái,kg_20260602_172448,offline
menu_item:4235920,MenuItem,Phở chín,phở chín,kg_20260602_172448,offline
menu_item:4235921,MenuItem,Phở tái chín,phở tái chín,kg_20260602_172448,offline
menu_item:4235922,MenuItem,Phở bắp bò,phở bắp bò,kg_20260602_172448,offline
menu_item:12245917,MenuItem,Cơm bò gyudon,cơm bò gyudon,kg_20260602_172448,offline
menu_item:12245919,MenuItem,Cơm thịt chiên xù,cơm thịt chiên xù,kg_20260602_172448,offline
menu_item:12245923,MenuItem,Cơm cá hồi nướng,cơm cá hồi nướng,kg_20260602_172448,offline
menu_item:12245926,MenuItem,Cơm gà nướng,cơm gà nướng,kg_20260602_172448,offline
menu_item:12245931,MenuItem,Cơm gà rán,cơm gà rán,kg_20260602_172448,offline
menu_item:12245937,MenuItem,Cơm trứng onsen,cơm trứng onsen,kg_20260602_172448,offline
menu_item:12245933,MenuItem,Cơm cari thịt chiên xù,cơm cari thịt chiên xù,kg_20260602_172448,offline
menu_item:12245935,MenuItem,Cari gà rán karaage,cari gà rán karaage,kg_20260602_172448,offline
menu_item:11291704,MenuItem,Phở gà thường,phở gà thường,kg_20260602_172448,offline
menu_item:11291706,MenuItem,Phở gà đùi,phở gà đùi,kg_20260602_172448,offline
menu_item:11291712,MenuItem,Phở gà cánh,phở gà cánh,kg_20260602_172448,offline
menu_item:11291722,MenuItem,phở trộn thường,phở trộn thường,kg_20260602_172448,offline
menu_item:11291724,MenuItem,Bún thang,bún thang,kg_20260602_172448,offline
menu_item:11291729,MenuItem,Miến gà (nước),miến gà (nước),kg_20260602_172448,offline
menu_item:11291733,MenuItem,Miến trộn,miến trộn,kg_20260602_172448,offline
menu_item:11318354,MenuItem,cơm sườn xào chưa ngọt,cơm sườn xào chưa ngọt,kg_20260602_172448,offline
menu_item:11318356,MenuItem,cơm thịt khó trứng cút,cơm thịt khó trứng cút,kg_20260602_172448,offline
menu_item:11318358,MenuItem,cơm cá kho diềng,cơm cá kho diềng,kg_20260602_172448,offline
menu_item:11318361,MenuItem,cơm thịt xá xíu,cơm thịt xá xíu,kg_20260602_172448,offline
menu_item:11318369,MenuItem,cơm thịt luộc,cơm thịt luộc,kg_20260602_172448,offline
menu_item:11318375,MenuItem,cơm mắm tép chưng thịt,cơm mắm tép chưng thịt,kg_20260602_172448,offline
menu_item:7390659,MenuItem,Bánh cuốn chả lẫn,bánh cuốn chả lẫn,kg_20260602_172448,offline
menu_item:7390660,MenuItem,Bánh cuốn chả quế,bánh cuốn chả quế,kg_20260602_172448,offline
menu_item:7390661,MenuItem,Bánh cuốn chả nướng,bánh cuốn chả nướng,kg_20260602_172448,offline
menu_item:7390662,MenuItem,Bánh cuốn chay,bánh cuốn chay,kg_20260602_172448,offline
menu_item:7390663,MenuItem,Bánh cuốn nhân hành,bánh cuốn nhân hành,kg_20260602_172448,offline
menu_item:8766972,MenuItem,Bánh cuốn nạp xưởng,bánh cuốn nạp xưởng,kg_20260602_172448,offline
menu_item:8766998,MenuItem,Bánh cuốn trứng chả quế,bánh cuốn trứng chả quế,kg_20260602_172448,offline
menu_item:8766999,MenuItem,Bánh cuốn trứng chả lẫn,bánh cuốn trứng chả lẫn,kg_20260602_172448,offline
menu_item:8767005,MenuItem,Bánh cuốn trứng chả nướng,bánh cuốn trứng chả nướng,kg_20260602_172448,offline
menu_item:8767018,MenuItem,Bánh cuốn chay chả nướng,bánh cuốn chay chả nướng,kg_20260602_172448,offline
menu_item:8767458,MenuItem,Bánh cuốn không chả,bánh cuốn không chả,kg_20260602_172448,offline
menu_item:10214603,MenuItem,Bún chả chấm,bún chả chấm,kg_20260602_172448,offline
menu_item:10214605,MenuItem,bún chả chấm viên,bún chả chấm viên,kg_20260602_172448,offline
menu_item:10214607,MenuItem,bún chả chấm thịt miếng,bún chả chấm thịt miếng,kg_20260602_172448,offline
menu_item:1005079,MenuItem,Phở xào mềm bò,phở xào mềm bò,kg_20260602_172448,offline
menu_item:1005080,MenuItem,Phở xào giòn bò,phở xào giòn bò,kg_20260602_172448,offline
menu_item:1005081,MenuItem,Phở xào giòn tim,phở xào giòn tim,kg_20260602_172448,offline
menu_item:1005082,MenuItem,Phở xào mềm tim,phở xào mềm tim,kg_20260602_172448,offline
menu_item:1005084,MenuItem,Mỳ xào thịt bò,mỳ xào thịt bò,kg_20260602_172448,offline
menu_item:1005085,MenuItem,Mỳ xào giòn bò,mỳ xào giòn bò,kg_20260602_172448,offline
menu_item:1005086,MenuItem,Mỳ xào mềm tim,mỳ xào mềm tim,kg_20260602_172448,offline
menu_item:1005087,MenuItem,Mỳ xào giòn tim,mỳ xào giòn tim,kg_20260602_172448,offline
menu_item:1005089,MenuItem,Phở xào chay - phở xào rau hành tây cà chua,phở xào chay - phở xào rau hành tây cà chua,kg_20260602_172448,offline
menu_item:1005090,MenuItem,Cơm rang dưa bò rang lẫn,cơm rang dưa bò rang lẫn,kg_20260602_172448,offline
menu_item:1005091,MenuItem,Cơm rang thập cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:1005092,MenuItem,Cơm rang dưa gà,cơm rang dưa gà,kg_20260602_172448,offline
menu_item:1005093,MenuItem,Cơm rang trứng ruốc,cơm rang trứng ruốc,kg_20260602_172448,offline
menu_item:1005094,MenuItem,Cơm rang cải bò - rang lẫn - dưa góp ăn kèm,cơm rang cải bò - rang lẫn - dưa góp ăn kèm,kg_20260602_172448,offline
menu_item:1005095,MenuItem,Cơm rang trứng rán óc - dưa góp ăn kèm,cơm rang trứng rán óc - dưa góp ăn kèm,kg_20260602_172448,offline
menu_item:1005097,MenuItem,Óc tần ngải cứu,óc tần ngải cứu,kg_20260602_172448,offline
menu_item:1005099,MenuItem,Gà tần đùi,gà tần đùi,kg_20260602_172448,offline
menu_item:1005102,MenuItem,Tim tần ngải cứu,tim tần ngải cứu,kg_20260602_172448,offline
menu_item:1005103,MenuItem,Mỳ gà tần đùi,mỳ gà tần đùi,kg_20260602_172448,offline
menu_item:1005104,MenuItem,Bát mỳ tim,bát mỳ tim,kg_20260602_172448,offline
menu_item:1005105,MenuItem,Phở gà - thịt đùi,phở gà - thịt đùi,kg_20260602_172448,offline
menu_item:1005106,MenuItem,Phở bò tái,phở bò tái,kg_20260602_172448,offline
menu_item:1005107,MenuItem,PHỞ SỐT VANG,phở sốt vang,kg_20260602_172448,offline
menu_item:1005110,MenuItem,BÂT Mỹ THỊT BÒ,bât mỹ thịt bò,kg_20260602_172448,offline
menu_item:1005111,MenuItem,Mỳ thịt gà đùi,mỳ thịt gà đùi,kg_20260602_172448,offline
menu_item:1005113,MenuItem,Óc trần giá,óc trần giá,kg_20260602_172448,offline
menu_item:1005114,MenuItem,Cháo gà hành tía tô,cháo gà hành tía tô,kg_20260602_172448,offline
menu_item:1005115,MenuItem,CHÁO TiIM hành tía tô,cháo tiim hành tía tô,kg_20260602_172448,offline
menu_item:1005116,MenuItem,CHAO THỊT XAY hành tía tô,chao thịt xay hành tía tô,kg_20260602_172448,offline
menu_item:1005117,MenuItem,Cháo tràng trứng non,cháo tràng trứng non,kg_20260602_172448,offline
menu_item:1005118,MenuItem,Cháo thịt bò,cháo thịt bò,kg_20260602_172448,offline
menu_item:1005119,MenuItem,Cháo óc 1 bộ óc,cháo óc 1 bộ óc,kg_20260602_172448,offline
menu_item:1005120,MenuItem,Phở trộn gà dưa góp ăn kèm,phở trộn gà dưa góp ăn kèm,kg_20260602_172448,offline
menu_item:1005121,MenuItem,Phở trộn bò và dưa góp ăn kèm,phở trộn bò và dưa góp ăn kèm,kg_20260602_172448,offline
menu_item:1005123,MenuItem,Phở trộn tim và dưa góp ăn kèm,phở trộn tim và dưa góp ăn kèm,kg_20260602_172448,offline
menu_item:9945137,MenuItem,Cơm gà sốt cay kiểu Mỹ,cơm gà sốt cay kiểu mỹ,kg_20260602_172448,offline
menu_item:9945136,MenuItem,Cơm gà sốt mắm tiêu,cơm gà sốt mắm tiêu,kg_20260602_172448,offline
menu_item:9945135,MenuItem,Cơm gà sốt me,cơm gà sốt me,kg_20260602_172448,offline
menu_item:9945138,MenuItem,Gà viên sốt cay kiểu Mỹ,gà viên sốt cay kiểu mỹ,kg_20260602_172448,offline
menu_item:9945139,MenuItem,Má đùi sốt mắm tiêu,má đùi sốt mắm tiêu,kg_20260602_172448,offline
menu_item:9945140,MenuItem,Má đùi sốt me,má đùi sốt me,kg_20260602_172448,offline
menu_item:10993981,MenuItem,Đùi Gà Rán Rút Xương Đặc Biệt,đùi gà rán rút xương đặc biệt,kg_20260602_172448,offline
menu_item:10993957,MenuItem,Combo 1,combo 1,kg_20260602_172448,offline
menu_item:10993985,MenuItem,Combo 2 Đùi Gà Rán Rút Xương,combo 2 đùi gà rán rút xương,kg_20260602_172448,offline
menu_item:10994000,MenuItem,Combo 2 Đùi Gà Rán Rút Xương + 2 coca,combo 2 đùi gà rán rút xương + 2 coca,kg_20260602_172448,offline
menu_item:2228596,MenuItem,Cơm rang thập cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:2228597,MenuItem,Cơm rang dưa bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:2228598,MenuItem,Cơm rang dưa gà,cơm rang dưa gà,kg_20260602_172448,offline
menu_item:2228599,MenuItem,Cơm rang cải bò,cơm rang cải bò,kg_20260602_172448,offline
menu_item:2228600,MenuItem,Phở xào giòn bò,phở xào giòn bò,kg_20260602_172448,offline
menu_item:2228601,MenuItem,Phở xào mềm bò,phở xào mềm bò,kg_20260602_172448,offline
menu_item:2228602,MenuItem,Phở xào giòn tim cật,phở xào giòn tim cật,kg_20260602_172448,offline
menu_item:2228603,MenuItem,Phở xào tràng trứng,phở xào tràng trứng,kg_20260602_172448,offline
menu_item:2228604,MenuItem,Mì xào mềm bò,mì xào mềm bò,kg_20260602_172448,offline
menu_item:2228605,MenuItem,Mì xào giòn tim cật,mì xào giòn tim cật,kg_20260602_172448,offline
menu_item:2228606,MenuItem,Mì xào giòn bò,mì xào giòn bò,kg_20260602_172448,offline
menu_item:2228607,MenuItem,Mì xào tràng trứng,mì xào tràng trứng,kg_20260602_172448,offline
menu_item:2228608,MenuItem,Bún ngan mọc,bún ngan mọc,kg_20260602_172448,offline
menu_item:2228609,MenuItem,Phở trộn gà,phở trộn gà,kg_20260602_172448,offline
menu_item:2228610,MenuItem,Phở bò,phở bò,kg_20260602_172448,offline
menu_item:2228611,MenuItem,Bún gà mọc,bún gà mọc,kg_20260602_172448,offline
menu_item:2228612,MenuItem,Miến trộn ngan,miến trộn ngan,kg_20260602_172448,offline
menu_item:2228613,MenuItem,Phở gà mọc,phở gà mọc,kg_20260602_172448,offline
menu_item:2228614,MenuItem,Bún bò măng,bún bò măng,kg_20260602_172448,offline
menu_item:2228615,MenuItem,Miến ngan mọc,miến ngan mọc,kg_20260602_172448,offline
menu_item:2228616,MenuItem,Cháo tim cật,cháo tim cật,kg_20260602_172448,offline
menu_item:2228617,MenuItem,Cháo thịt băm,cháo thịt băm,kg_20260602_172448,offline
menu_item:2228618,MenuItem,Cháo gà,cháo gà,kg_20260602_172448,offline
menu_item:2228619,MenuItem,Cháo bò,cháo bò,kg_20260602_172448,offline
menu_item:2228621,MenuItem,Óc trần giá hành,óc trần giá hành,kg_20260602_172448,offline
menu_item:2228622,MenuItem,Tràng trứng trần,tràng trứng trần,kg_20260602_172448,offline
menu_item:5609918,MenuItem,Phở bò tái gầu - coca,phở bò tái gầu - coca,kg_20260602_172448,offline
menu_item:5609919,MenuItem,Cơm rang dưa bò - coca,cơm rang dưa bò - coca,kg_20260602_172448,offline
menu_item:5609920,MenuItem,Phở bò tái - coca,phở bò tái - coca,kg_20260602_172448,offline
menu_item:5609922,MenuItem,Phở tái gầu,phở tái gầu,kg_20260602_172448,offline
menu_item:5609923,MenuItem,Cơm rang dưa bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:5609924,MenuItem,Phở tái chín,phở tái chín,kg_20260602_172448,offline
menu_item:5609925,MenuItem,Phở bò tái,phở bò tái,kg_20260602_172448,offline
menu_item:5609926,MenuItem,Phở bò chín,phở bò chín,kg_20260602_172448,offline
menu_item:5609927,MenuItem,Phở bò gầu,phở bò gầu,kg_20260602_172448,offline
menu_item:5609928,MenuItem,Phở sốt vang,phở sốt vang,kg_20260602_172448,offline
menu_item:5609929,MenuItem,Phở tái bắp,phở tái bắp,kg_20260602_172448,offline
menu_item:5609930,MenuItem,Phở tái lăn,phở tái lăn,kg_20260602_172448,offline
menu_item:5609931,MenuItem,Phở xào,phở xào,kg_20260602_172448,offline
menu_item:5609932,MenuItem,Phở lõi,phở lõi,kg_20260602_172448,offline
menu_item:5609933,MenuItem,Cơm rang thập cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:5609934,MenuItem,Cơm đùi gà xối mắm,cơm đùi gà xối mắm,kg_20260602_172448,offline
menu_item:5609935,MenuItem,Phở trộn,phở trộn,kg_20260602_172448,offline
menu_item:5609936,MenuItem,Mỳ xào,mỳ xào,kg_20260602_172448,offline
menu_item:5609937,MenuItem,Phở tái gân,phở tái gân,kg_20260602_172448,offline
menu_item:5609938,MenuItem,Cơm rang cải bò,cơm rang cải bò,kg_20260602_172448,offline
menu_item:5609939,MenuItem,Phở gân sốt vang,phở gân sốt vang,kg_20260602_172448,offline
menu_item:5609940,MenuItem,Bún trộn,bún trộn,kg_20260602_172448,offline
menu_item:5609941,MenuItem,Cơm rang xá xíu,cơm rang xá xíu,kg_20260602_172448,offline
menu_item:5609942,MenuItem,Phở tuỷ bò,phở tuỷ bò,kg_20260602_172448,offline
menu_item:4293300,MenuItem,Phở Cuốn - 10 cái,phở cuốn - 10 cái,kg_20260602_172448,offline
menu_item:4293301,MenuItem,Phở Chiên Phồng,phở chiên phồng,kg_20260602_172448,offline
menu_item:4293302,MenuItem,Phở Xào,phở xào,kg_20260602_172448,offline
menu_item:4293303,MenuItem,Phở Chiên Trứng,phở chiên trứng,kg_20260602_172448,offline
menu_item:4293304,MenuItem,"Vỏ chiên phồng , đặt cùng phở cuốn","vỏ chiên phồng , đặt cùng phở cuốn",kg_20260602_172448,offline
menu_item:4293306,MenuItem,Phở gà ta,phở gà ta,kg_20260602_172448,offline
menu_item:4293307,MenuItem,Mì Xào,mì xào,kg_20260602_172448,offline
menu_item:4293308,MenuItem,Mỳ ý spaghetti,mỳ ý spaghetti,kg_20260602_172448,offline
menu_item:4293309,MenuItem,Bún Bò Nam Bộ,bún bò nam bộ,kg_20260602_172448,offline
menu_item:4293310,MenuItem,Bún măng mọc,bún măng mọc,kg_20260602_172448,offline
menu_item:4293311,MenuItem,Cơm Rang Dưa Bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:4293312,MenuItem,Cơm Sườn,cơm sườn,kg_20260602_172448,offline
menu_item:4293313,MenuItem,Cơm Bò Kho,cơm bò kho,kg_20260602_172448,offline
menu_item:4293314,MenuItem,Cơm Gà,cơm gà,kg_20260602_172448,offline
menu_item:4293315,MenuItem,Cơm cá,cơm cá,kg_20260602_172448,offline
menu_item:4293316,MenuItem,Cơm thịt chân giò luộc mắm tép,cơm thịt chân giò luộc mắm tép,kg_20260602_172448,offline
menu_item:4293317,MenuItem,Cơm thịt 3 chỉ quay,cơm thịt 3 chỉ quay,kg_20260602_172448,offline
menu_item:4293318,MenuItem,Cơm thịt rang,cơm thịt rang,kg_20260602_172448,offline
menu_item:4293322,MenuItem,Sinh tố bơ,sinh tố bơ,kg_20260602_172448,offline
menu_item:4293325,MenuItem,Sinh tố xoài,sinh tố xoài,kg_20260602_172448,offline
menu_item:4293327,MenuItem,Ổi ép,ổi ép,kg_20260602_172448,offline
menu_item:4293328,MenuItem,Dứa ép,dứa ép,kg_20260602_172448,offline
menu_item:11033543,MenuItem,Cơm Thịt Heo Chiên Xù Sốt Phô Mai,cơm thịt heo chiên xù sốt phô mai,kg_20260602_172448,offline
menu_item:9063727,MenuItem,Cơm Sườn Cay Đặc Biệt,cơm sườn cay đặc biệt,kg_20260602_172448,offline
menu_item:9063676,MenuItem,Cơm Sườn Cay Trứng Ngâm Tương,cơm sườn cay trứng ngâm tương,kg_20260602_172448,offline
menu_item:9568245,MenuItem,Cơm Sườn Cay Trứng Ngâm + Nước,cơm sườn cay trứng ngâm + nước,kg_20260602_172448,offline
menu_item:12060404,MenuItem,Cơm Sườn Cay Quốc Dân + TRÀ TẮC HƯƠNG LÀI,cơm sườn cay quốc dân + trà tắc hương lài,kg_20260602_172448,offline
menu_item:12060422,MenuItem,Cơm Sườn Cay Đặc Biệt + Nước,cơm sườn cay đặc biệt + nước,kg_20260602_172448,offline
menu_item:8657246,MenuItem,Cơm Sườn Om Chua Ngọt,cơm sườn om chua ngọt,kg_20260602_172448,offline
menu_item:10411810,MenuItem,Cơm Sườn Cay Quốc Dân,cơm sườn cay quốc dân,kg_20260602_172448,offline
menu_item:11033551,MenuItem,Cơm Sườn Cay Tê Cấp Độ 1,cơm sườn cay tê cấp độ 1,kg_20260602_172448,offline
menu_item:2305231,MenuItem,Cơm Gà Sốt Mắm Tỏi,cơm gà sốt mắm tỏi,kg_20260602_172448,offline
menu_item:2305233,MenuItem,Cơm Gà Sốt Chua Ngọt,cơm gà sốt chua ngọt,kg_20260602_172448,offline
menu_item:2305232,MenuItem,Cơm Gà Sốt Cay Hàn Quốc,cơm gà sốt cay hàn quốc,kg_20260602_172448,offline
menu_item:7023381,MenuItem,Cơm Gà Sốt Phô Mai,cơm gà sốt phô mai,kg_20260602_172448,offline
menu_item:11033596,MenuItem,Gà Rán Sốt Cay Hàn Quốc Phần( 1 ĐÙI+ 1 CÁNH + 1 LẠP XƯỞNG + 1 COCA LẠNH ),gà rán sốt cay hàn quốc phần( 1 đùi+ 1 cánh + 1 lạp xưởng + 1 coca lạnh ),kg_20260602_172448,offline
menu_item:11033581,MenuItem,Gà Rán Sốt Phô Mai Phần ( 1 ĐÙI + 1 CÁNH + 1 COCA LẠNH + 1 LẠP XƯỞNG ),gà rán sốt phô mai phần ( 1 đùi + 1 cánh + 1 coca lạnh + 1 lạp xưởng ),kg_20260602_172448,offline
menu_item:2305242,MenuItem,Gà Sốt Mắm Tỏi,gà sốt mắm tỏi,kg_20260602_172448,offline
menu_item:2305243,MenuItem,Gà Sốt Chua Ngọt,gà sốt chua ngọt,kg_20260602_172448,offline
menu_item:2305239,MenuItem,Gà Sốt Cay Hàn Quốc,gà sốt cay hàn quốc,kg_20260602_172448,offline
menu_item:9063998,MenuItem,Gà Sốt Phô Mai Trứng Sữa,gà sốt phô mai trứng sữa,kg_20260602_172448,offline
menu_item:10048718,MenuItem,Bún chả,bún chả,kg_20260602_172448,offline
menu_item:10048719,MenuItem,Bún bò Nam Bộ trộn,bún bò nam bộ trộn,kg_20260602_172448,offline
menu_item:10048720,MenuItem,Bánh cuốn chả quế,bánh cuốn chả quế,kg_20260602_172448,offline
menu_item:10048721,MenuItem,Bánh cuốn chả mỡ,bánh cuốn chả mỡ,kg_20260602_172448,offline
menu_item:10067910,MenuItem,bánh cuốn chả nướng,bánh cuốn chả nướng,kg_20260602_172448,offline
menu_item:11229866,MenuItem,Cơm rang cua,cơm rang cua,kg_20260602_172448,offline
menu_item:11229867,MenuItem,Cơm rang xúc xích,cơm rang xúc xích,kg_20260602_172448,offline
