store_id,store_key,store_name,rated_at,rating,feedback,source,review_id,name_norm,aspect_scores,sentiment,confidence
68548,68548,Bánh Cuốn Nóng - Bún Chả & Mỳ Gà Tần - Chính Kinh,,4.7,Good packaging,befood_comment,e795aebe8b84944b,banh-cuon-nong-bun-cha-my-ga-tan-chinh-kinh,{},neutral,0.0
68548,68548,Bánh Cuốn Nóng - Bún Chả & Mỳ Gà Tần - Chính Kinh,,4.7,Khá ngon,befood_comment,d241a1086d105edb,banh-cuon-nong-bun-cha-my-ga-tan-chinh-kinh,{},neutral,0.0
68548,68548,Bánh Cuốn Nóng - Bún Chả & Mỳ Gà Tần - Chính Kinh,,4.7,Không hợp khẩu vị,befood_comment,72d6621963178d63,banh-cuon-nong-bun-cha-my-ga-tan-chinh-kinh,{},neutral,0.0
68548,68548,Bánh Cuốn Nóng - Bún Chả & Mỳ Gà Tần - Chính Kinh,,4.7,Đóng gói chưa tốt,befood_comment,b7e45720f408f719,banh-cuon-nong-bun-cha-my-ga-tan-chinh-kinh,{},neutral,0.0
68548,68548,Bánh Cuốn Nóng - Bún Chả & Mỳ Gà Tần - Chính Kinh,,4.7,Sai/Thiếu món,befood_comment,27c2afbc79aa79a6,banh-cuon-nong-bun-cha-my-ga-tan-chinh-kinh,{},neutral,0.0
68548,68548,Bánh Cuốn Nóng - Bún Chả & Mỳ Gà Tần - Chính Kinh,,4.7,"Ít thịt, nhiều bún quá",befood_comment,850b3b249f3be759,banh-cuon-nong-bun-cha-my-ga-tan-chinh-kinh,{},neutral,0.0
80920,80920,Cồ Cử Phở Bò - Cơm Rang - Kim Giang,,4.6,Đáng đồng tiền,befood_comment,956caf8243ced744,co-cu-pho-bo-com-rang-kim-giang,{},neutral,0.0
80920,80920,Cồ Cử Phở Bò - Cơm Rang - Kim Giang,,4.6,"Đáng đồng tiền, Đóng gói tốt, Sạch sẽ, Ngon xỉu",befood_comment,ba39aa43e5f5b0de,co-cu-pho-bo-com-rang-kim-giang,{},neutral,0.0
80920,80920,Cồ Cử Phở Bò - Cơm Rang - Kim Giang,,4.6,"ăn cũng được oke, Khá ngon",befood_comment,954e18470e7fde6e,co-cu-pho-bo-com-rang-kim-giang,{},neutral,0.0
80920,80920,Cồ Cử Phở Bò - Cơm Rang - Kim Giang,,4.6,Quán 10đ nhé rất mong sắp tới quán mình làm ăn phát đạt nhé,befood_comment,7692900adb97e17e,co-cu-pho-bo-com-rang-kim-giang,{},neutral,0.0
80920,80920,Cồ Cử Phở Bò - Cơm Rang - Kim Giang,,4.6,cơm hơi hôi,befood_comment,ee98051a7bc60a72,co-cu-pho-bo-com-rang-kim-giang,{},neutral,0.0
80920,80920,Cồ Cử Phở Bò - Cơm Rang - Kim Giang,,4.6,ko phải thịt bò,befood_comment,698bbaa1c4b80c54,co-cu-pho-bo-com-rang-kim-giang,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"Sạch sẽ, Đóng gói tốt, Ngon xỉu",befood_comment,bc8f3c43ce564f70,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"Ăn chân gà hợp khẩu vị lắm ạ, Ngon xỉu, Đáng đồng tiền",befood_comment,f9e17c4085bf62f6,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"nước dùng khi giao bị đổ tí nhưng không sao ((= ngon., Ngon xỉu, Sạch sẽ",befood_comment,ed446678d7809fae,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"ngonnnn, đúng vị cay mình thích, Đáng đồng tiền, Đóng gói tốt",befood_comment,6dc495f80f07a9c0,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"Đóng gói tốt, Đáng đồng tiền, Ngon xỉu, Sạch sẽ",befood_comment,1633fed734e7e2eb,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"Đóng gói tốt, Sạch sẽ",befood_comment,455ab49bc7327761,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"ngonnnnnnnnnn, Ngon xỉu, Đáng đồng tiền, Sạch sẽ",befood_comment,ee1dc390a5311868,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",befood_comment,210ec2ca83717462,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,e720b053a81bc04d,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
123914,123914,Ling Ling Foody - Gà Rán & Mỳ Cay - Vĩnh Hưng,,4.8,Ngon xỉu,befood_comment,b8a76f619eb44b9d,ling-ling-foody-ga-ran-my-cay-vinh-hung,{},neutral,0.0
81712,81712,Nhà Hàng Văn Đô - Cơm Văn Phòng - Ngọc Khánh,,4.8,Đáng đồng tiền,befood_comment,9210a697fa0e8c5d,nha-hang-van-do-com-van-phong-ngoc-khanh,{},neutral,0.0
81712,81712,Nhà Hàng Văn Đô - Cơm Văn Phòng - Ngọc Khánh,,4.8,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,eb5389e048f4f7c1,nha-hang-van-do-com-van-phong-ngoc-khanh,{},neutral,0.0
81712,81712,Nhà Hàng Văn Đô - Cơm Văn Phòng - Ngọc Khánh,,4.8,"đóng gói chỉn chu, cá kho riềng k hợp khẩu vị, còn vảy cá., Không hợp khẩu vị",befood_comment,2c55a9380d884b36,nha-hang-van-do-com-van-phong-ngoc-khanh,{},neutral,0.0
119113,119113,Phở Cuốn Ngũ Xã Hải Yến - Vũ Tông Phan,,4.7,ngon nma sốp quên cho em đũa oy,befood_comment,46eee99f79148f37,pho-cuon-ngu-xa-hai-yen-vu-tong-phan,{},neutral,0.0
119113,119113,Phở Cuốn Ngũ Xã Hải Yến - Vũ Tông Phan,,4.7,với giá này thì quá ít :))))) thịt bò được đúng 5 miếng,befood_comment,fcb7b96b626108ac,pho-cuon-ngu-xa-hai-yen-vu-tong-phan,{},neutral,0.0
123573,123573,"Minh Huy - Bánh Cuốn, Bún Chả & Bún Miến Ngan - Vũ Tông Phan",,3.3,Đóng gói tốt,befood_comment,588fd63cff6d8649,minh-huy-banh-cuon-bun-cha-bun-mien-ngan-vu-tong-phan,{},neutral,0.0
123573,123573,"Minh Huy - Bánh Cuốn, Bún Chả & Bún Miến Ngan - Vũ Tông Phan",,3.3,"ngan ít không ngon, Không hợp khẩu vị",befood_comment,bc9536babf95c601,minh-huy-banh-cuon-bun-cha-bun-mien-ngan-vu-tong-phan,{},neutral,0.0
123573,123573,"Minh Huy - Bánh Cuốn, Bún Chả & Bún Miến Ngan - Vũ Tông Phan",,3.3,"Bánh cuốn thịt nướng, nhưng chỉ có bánh không có thịt, Sai/Thiếu món",befood_comment,1b8e2bc01dd97dd8,minh-huy-banh-cuon-bun-cha-bun-mien-ngan-vu-tong-phan,{},neutral,0.0
123573,123573,"Minh Huy - Bánh Cuốn, Bún Chả & Bún Miến Ngan - Vũ Tông Phan",,3.3,bánh cuốn nhân bị thiu rồi bạn ạ . hôi thiu mùi ôi mở ra là biết ngay. mình phải bỏ đi miến ngan ngon,befood_comment,c1f6af88413e331d,minh-huy-banh-cuon-bun-cha-bun-mien-ngan-vu-tong-phan,{},neutral,0.0
8200,8200,Phở bò - Cơm rang Duy Nhất - Huỳnh Thúc Kháng,,4.7,Ngon xỉu,befood_comment,80b5feae51481460,pho-bo-com-rang-duy-nhat-huynh-thuc-khang,{},neutral,0.0
8200,8200,Phở bò - Cơm rang Duy Nhất - Huỳnh Thúc Kháng,,4.7,Khá ngon,befood_comment,0701dcca5937a133,pho-bo-com-rang-duy-nhat-huynh-thuc-khang,{},neutral,0.0
8200,8200,Phở bò - Cơm rang Duy Nhất - Huỳnh Thúc Kháng,,4.7,không có dụng cụ ăn uống,befood_comment,2f9ecd9670068271,pho-bo-com-rang-duy-nhat-huynh-thuc-khang,{},neutral,0.0
8200,8200,Phở bò - Cơm rang Duy Nhất - Huỳnh Thúc Kháng,,4.7,có ghi chú nhma k để ý,befood_comment,5df4b148513e1de9,pho-bo-com-rang-duy-nhat-huynh-thuc-khang,{},neutral,0.0
78300,78300,Bánh Cuốn Nóng & Bún Chả - Ngọc Hà,,4.9,"nước chấm nhạt. còn lại tuyệt vời. thịt nướng rất ngon, Sạch sẽ, Đóng gói tốt",befood_comment,83a3a20195c197a3,banh-cuon-nong-bun-cha-ngoc-ha,{},neutral,0.0
78300,78300,Bánh Cuốn Nóng & Bún Chả - Ngọc Hà,,4.9,Sạch sẽ,befood_comment,011c0492833432a7,banh-cuon-nong-bun-cha-ngoc-ha,{},neutral,0.0
78300,78300,Bánh Cuốn Nóng & Bún Chả - Ngọc Hà,,4.9,Đóng gói tốt,befood_comment,5959dd8ebb0246a6,banh-cuon-nong-bun-cha-ngoc-ha,{},neutral,0.0
78300,78300,Bánh Cuốn Nóng & Bún Chả - Ngọc Hà,,4.9,"ổn lắm nha, thịt nướng thơm đầy đặn. ủng hộ quán 5* nhé, Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,451e4ba26f1b7357,banh-cuon-nong-bun-cha-ngoc-ha,{},neutral,0.0
78300,78300,Bánh Cuốn Nóng & Bún Chả - Ngọc Hà,,4.9,"Bánh cuốn ngon nhưng nước chấm hơi nhạt. shop giao đúng đơn cho đầy đủ dụng cụ ăn uống, Khá ngon",befood_comment,74b16fbb6370a515,banh-cuon-nong-bun-cha-ngoc-ha,{},neutral,0.0
78300,78300,Bánh Cuốn Nóng & Bún Chả - Ngọc Hà,,4.9,Khá ngon,befood_comment,d386170fcb321f69,banh-cuon-nong-bun-cha-ngoc-ha,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,2edec273963cb0fc,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,Ngon xỉu,befood_comment,763aa8c7f7f80c9d,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,Đáng đồng tiền,befood_comment,2cb923c8782cd8f1,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,Khá ngon,befood_comment,977df368a2f45535,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,Không hợp khẩu vị,befood_comment,ba9210ac19fd695a,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,"đéo cho đũa ăn bốc à ?, Sai/Thiếu món",befood_comment,fb91e2f432c34cab,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
20601,20601,"Bánh Cuốn Nóng, Bún Chả & Gà Tần - 156 Kim Giang",,4.6,Sai/Thiếu món,befood_comment,5a67ce29836c8ba1,banh-cuon-nong-bun-cha-ga-tan-156-kim-giang,{},neutral,0.0
9568,9568,"Bún Chả, Bánh Cuốn Nóng, Gà Tần - Ba Duy - Kim Giang",,4.8,Worth the price,befood_comment,a8c2eb8f9d2b8639,bun-cha-banh-cuon-nong-ga-tan-ba-duy-kim-giang,{},neutral,0.0
9568,9568,"Bún Chả, Bánh Cuốn Nóng, Gà Tần - Ba Duy - Kim Giang",,4.8,Khá ngon,befood_comment,927f65954261571a,bun-cha-banh-cuon-nong-ga-tan-ba-duy-kim-giang,{},neutral,0.0
9568,9568,"Bún Chả, Bánh Cuốn Nóng, Gà Tần - Ba Duy - Kim Giang",,4.8,Vị chưa đậm đà lắm,befood_comment,bdf31b85e91d8ea6,bun-cha-banh-cuon-nong-ga-tan-ba-duy-kim-giang,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,5468e970485d8102,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,Đóng gói chưa tốt,befood_comment,64b2a3030b1c7b32,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,"mình bảo không hành mà quán cho hành củ là s vậy quán, Không làm đúng ghi chú",befood_comment,72c184f6564a2425,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,Sai/Thiếu món,befood_comment,bd2f5d7bacae733c,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,"thịt và cơm khô, nguội, cứng. mô tả có trứng và canh nhưng giao k thấy có",befood_comment,5b2eb4486969f6fc,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,cơm như bị thiu,befood_comment,3c096928813d087e,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,thiếu 1 hộp đùi gà chiên mắm nhưng lại thừa 1 hộp cơm híc,befood_comment,46e534350433ce38,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,cơm mềm ngon,befood_comment,274862d85964fadf,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,"cơm khô, cứng, gà thì rán quá khô.",befood_comment,36506a63a09386c6,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
12952,12952,KCC - Phở - Cơm Rang - Nguyên Hồng,,4.5,thịt bò được đúng 5 miếng,befood_comment,70218d6909357f0a,kcc-pho-com-rang-nguyen-hong,{},neutral,0.0
69613,69613,Bánh Cuốn Nóng Gia Truyền - Đội Cấn,,4.5,"Đặt 2 bánh cuốn chả quế với trứng cho có 1 suất gà tần thì dai, Sai/Thiếu món",befood_comment,099f7ca257ea665d,banh-cuon-nong-gia-truyen-doi-can,{},neutral,0.0
69613,69613,Bánh Cuốn Nóng Gia Truyền - Đội Cấn,,4.5,Đáng đồng tiền,befood_comment,9ea474a1a0e1cee4,banh-cuon-nong-gia-truyen-doi-can,{},neutral,0.0
69613,69613,Bánh Cuốn Nóng Gia Truyền - Đội Cấn,,4.5,Bánh cuốn không đạt,befood_comment,ea8a0b253ea205d3,banh-cuon-nong-gia-truyen-doi-can,{},neutral,0.0
69613,69613,Bánh Cuốn Nóng Gia Truyền - Đội Cấn,,4.5,ngon,befood_comment,9a35b3927a648427,banh-cuon-nong-gia-truyen-doi-can,{},neutral,0.0
69613,69613,Bánh Cuốn Nóng Gia Truyền - Đội Cấn,,4.5,Quá ít,befood_comment,cde14991730fe239,banh-cuon-nong-gia-truyen-doi-can,{},neutral,0.0
14120,14120,KCC - Phở & Cơm Gà Xối Mắm - Đội Cấn,,4.7,Đáng đồng tiền,befood_comment,67559aa3112ab200,kcc-pho-com-ga-xoi-mam-doi-can,{},neutral,0.0
14120,14120,KCC - Phở & Cơm Gà Xối Mắm - Đội Cấn,,4.7,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,9ecc9a47456e4102,kcc-pho-com-ga-xoi-mam-doi-can,{},neutral,0.0
14120,14120,KCC - Phở & Cơm Gà Xối Mắm - Đội Cấn,,4.7,Normal,befood_comment,cfdcb1df0f46d306,kcc-pho-com-ga-xoi-mam-doi-can,{},neutral,0.0
14120,14120,KCC - Phở & Cơm Gà Xối Mắm - Đội Cấn,,4.7,"gà chiên trong vẫn bị đỏ, đóng gói túi thủng chảy hết ra",befood_comment,aa4385041d14cb1d,kcc-pho-com-ga-xoi-mam-doi-can,{},neutral,0.0
14120,14120,KCC - Phở & Cơm Gà Xối Mắm - Đội Cấn,,4.7,giao thiếu sốt r,befood_comment,4b11884cd63e838f,kcc-pho-com-ga-xoi-mam-doi-can,{},neutral,0.0
2282,2282,Phở Bò Cơm Rang Nhân Hòa - Nguyễn Huy Tưởng,,4.7,Ngon xỉu,befood_comment,91c2470b50c3fd7f,pho-bo-com-rang-nhan-hoa-nguyen-huy-tuong,{},neutral,0.0
2282,2282,Phở Bò Cơm Rang Nhân Hòa - Nguyễn Huy Tưởng,,4.7,Đáng đồng tiền,befood_comment,0ef5ee59f9b7fe94,pho-bo-com-rang-nhan-hoa-nguyen-huy-tuong,{},neutral,0.0
2282,2282,Phở Bò Cơm Rang Nhân Hòa - Nguyễn Huy Tưởng,,4.7,"note không hành vẫn cố nhét hành vào, Sai/Thiếu món",befood_comment,1c2947421976e706,pho-bo-com-rang-nhan-hoa-nguyen-huy-tuong,{},neutral,0.0
76776,76776,Bánh Cuốn Nóng & Bún Chả - Nguyễn Ngọc Vũ,,4.7,"thiếu lon coca, Sai/Thiếu món",befood_comment,effafa86aabee0dd,banh-cuon-nong-bun-cha-nguyen-ngoc-vu,{},neutral,0.0
76776,76776,Bánh Cuốn Nóng & Bún Chả - Nguyễn Ngọc Vũ,,4.7,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,7fb45d001809c9f1,banh-cuon-nong-bun-cha-nguyen-ngoc-vu,{},neutral,0.0
76776,76776,Bánh Cuốn Nóng & Bún Chả - Nguyễn Ngọc Vũ,,4.7,"quán tiếc cái bát nhựa hay sao vậy ?, Đóng gói chưa tốt",befood_comment,772f7c0800cd85ec,banh-cuon-nong-bun-cha-nguyen-ngoc-vu,{},neutral,0.0
76776,76776,Bánh Cuốn Nóng & Bún Chả - Nguyễn Ngọc Vũ,,4.7,k có hộp đựng mắm k có rau sống,befood_comment,911b23d0362863ea,banh-cuon-nong-bun-cha-nguyen-ngoc-vu,{},neutral,0.0
76776,76776,Bánh Cuốn Nóng & Bún Chả - Nguyễn Ngọc Vũ,,4.7,5 cục chả luôn á,befood_comment,ab33d56f408132ad,banh-cuon-nong-bun-cha-nguyen-ngoc-vu,{},neutral,0.0
102812,102812,Bánh Cuốn Bà Hy - Khu Đô Thị Bắc Linh Đàm,,5.0,Sạch sẽ,befood_comment,ba3e0535a7e09804,banh-cuon-ba-hy-khu-do-thi-bac-linh-dam,{},neutral,0.0
102812,102812,Bánh Cuốn Bà Hy - Khu Đô Thị Bắc Linh Đàm,,5.0,Khá ngon,befood_comment,83813775663af8ad,banh-cuon-ba-hy-khu-do-thi-bac-linh-dam,{},neutral,0.0
130643,130643,Guu Chicken - Cơm Gà & Gà Rán - Ngõ Tự Do,,5.0,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,46ff9af71716ad02,guu-chicken-com-ga-ga-ran-ngo-tu-do,{},neutral,0.0
8432,8432,Quán Cơm 78 - Ngõ Tự Do,,4.7,"mình đặt 4 món mà giao 3 món. muốn liên hệ cho shop cũng không đc, liên hệ ship thì ship cũng ko có số của quán để giải quyết, Sai/Thiếu món",befood_comment,900ff3d026031335,quan-com-78-ngo-tu-do,{},neutral,0.0
8432,8432,Quán Cơm 78 - Ngõ Tự Do,,4.7,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,b6be7747b22ec98d,quan-com-78-ngo-tu-do,{},neutral,0.0
102294,102294,Bếp Cô Thảo - Cơm Văn Phòng Tự Chọn - Lò Đúc,,4.6,tôi đặt thịt rang cháy cạnh đưa tôi thịt kho,befood_comment,a96512072ba211e8,bep-co-thao-com-van-phong-tu-chon-lo-duc,{},neutral,0.0
15897,15897,Vịt 29 - 29 Food - Cơm Phở -Nguyễn Thượng Hiền,,4.9,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",befood_comment,fa8a4d949b2c05fa,vit-29-29-food-com-pho-nguyen-thuong-hien,{},neutral,0.0
130509,130509,Guu Chicken - Cơm Gà & Gà Rán - Tam Khương,,5.0,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",befood_comment,d8964f2eb4603782,guu-chicken-com-ga-ga-ran-tam-khuong,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,"ngon, Đáng đồng tiền",befood_comment,98ee63663e98aa54,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,Khá ngon,befood_comment,d574330250ce6b6d,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,"đặt thêm thịt nướng mà k thấy đâu, Sai/Thiếu món",befood_comment,92ec1861a815aabb,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,Không hợp khẩu vị,befood_comment,3bc572a8245e2bfa,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,"rau thối , giao còn thiếu chả, Sai/Thiếu món",befood_comment,47109f789717089b,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,"ăn xong bị đau bụng ỉa chảy, không đảm bảo vệ sinh, Không đảm bảo vệ sinh",befood_comment,ed68889f9cb98025,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,bún bị chua với lại bún dính màu đỏ như hình,befood_comment,e7151638e10b8a47,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,quán k phân biệt được bún chả thịt viên🙂,befood_comment,a2a2d0d8e87867b5,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,thịt hơi có mùi một chút,befood_comment,7858f1c21124259a,bun-cha-xua-linh-nam,{},neutral,0.0
17700,17700,Bún Chả Xưa - Lĩnh Nam,,4.2,thịt siêu mỡ,befood_comment,b7fcd8e5f847dd90,bun-cha-xua-linh-nam,{},neutral,0.0
98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,,4.8,"Đóng gói tốt, Đáng đồng tiền",befood_comment,096e9f0f6a50790a,tu-quy-pho-bo-com-rang-trinh-dinh-cuu,{},neutral,0.0
98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,,4.8,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",befood_comment,8049448448e5ee67,tu-quy-pho-bo-com-rang-trinh-dinh-cuu,{},neutral,0.0
98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,,4.8,"Sạch sẽ, Đóng gói tốt",befood_comment,16fdbe53407df7b0,tu-quy-pho-bo-com-rang-trinh-dinh-cuu,{},neutral,0.0
98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,,4.8,"Đóng gói tốt, Sạch sẽ",befood_comment,aee99f8ac6e78bab,tu-quy-pho-bo-com-rang-trinh-dinh-cuu,{},neutral,0.0
98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,,4.8,Ngon xỉu,befood_comment,e0855c48a9bd6577,tu-quy-pho-bo-com-rang-trinh-dinh-cuu,{},neutral,0.0
98870,98870,Tứ Quý - Phở Bò & Cơm Rang - Trịnh Đình Cửu,,4.8,"chỉ được cái đóng gói đẹp, ăn như đấm vào mồm vậy, nhạt toẹt",befood_comment,84d3f49eb6225bd3,tu-quy-pho-bo-com-rang-trinh-dinh-cuu,{},neutral,0.0
55835,55835,Tiệm Cơm Gà - Trung Liệt,,4.2,Khá ngon,befood_comment,761c58de755a634d,tiem-com-ga-trung-liet,{},neutral,0.0
55835,55835,Tiệm Cơm Gà - Trung Liệt,,4.2,"cơm là cơm trắng và thiếu nước sốt như trong ảnh., Sai/Thiếu món",befood_comment,91bb22aa1962a164,tiem-com-ga-trung-liet,{},neutral,0.0
55835,55835,Tiệm Cơm Gà - Trung Liệt,,4.2,"lần đầu ăn của quán hình như cuối ngày ship cho mình cơm cháy vàng ăn bị cứng gà nướng bị cháy đen 1 mảng ăn rất đắng, nướng mật ong có thể cháy nhẹ cx nhưng đằng này 1 mảng đen ăn đắng. Rất thất vọng từ cơm đến gà",befood_comment,486348330a0d0b79,tiem-com-ga-trung-liet,{},neutral,0.0
55835,55835,Tiệm Cơm Gà - Trung Liệt,,4.2,không đáng với giá tiền bỏ ra !,befood_comment,77c539c7cd8b72fc,tiem-com-ga-trung-liet,{},neutral,0.0
55835,55835,Tiệm Cơm Gà - Trung Liệt,,4.2,đùi gà còn sống,befood_comment,bb2b308efa0f3d6c,tiem-com-ga-trung-liet,{},neutral,0.0
55835,55835,Tiệm Cơm Gà - Trung Liệt,,4.2,không có nước canh nước chấm,befood_comment,4d89347e5e937587,tiem-com-ga-trung-liet,{},neutral,0.0
88436,88436,Bún Chả Phúc Tha - Hoàng Mai,,5.0,"Sạch sẽ, Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",befood_comment,b72ffe17a2e11a43,bun-cha-phuc-tha-hoang-mai,{},neutral,0.0
88436,88436,Bún Chả Phúc Tha - Hoàng Mai,,5.0,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",befood_comment,34a773c84cf66e72,bun-cha-phuc-tha-hoang-mai,{},neutral,0.0
88436,88436,Bún Chả Phúc Tha - Hoàng Mai,,5.0,Ngon xỉu,befood_comment,97276e125c57cdf8,bun-cha-phuc-tha-hoang-mai,{},neutral,0.0
88436,88436,Bún Chả Phúc Tha - Hoàng Mai,,5.0,"Worth the price, Delicious, Clean, Good packaging",befood_comment,6e0e9b6c5c95ec7b,bun-cha-phuc-tha-hoang-mai,{},neutral,0.0
69293,69293,Cơm & Phở Hương Lan - Nguyễn Thái Học,,4.0,Ngon xỉu,befood_comment,0970170911b6d95e,com-pho-huong-lan-nguyen-thai-hoc,{},neutral,0.0
69293,69293,Cơm & Phở Hương Lan - Nguyễn Thái Học,,4.0,Giá hơi đắt,befood_comment,ed59a7b8319aced8,com-pho-huong-lan-nguyen-thai-hoc,{},neutral,0.0
69293,69293,Cơm & Phở Hương Lan - Nguyễn Thái Học,,4.0,"eqfyfac., Sai/Thiếu món",befood_comment,c6e70127478be47a,com-pho-huong-lan-nguyen-thai-hoc,{},neutral,0.0
